CÓD. PROVINCIA;PROVINCIA;CÓD. MUNICIPIO;MUNICIPIO;DISTRITO;SECCIÓN;MESA;CENSO;TOTAL VOTOS;TOTAL ABSTENCIÓN;VOTOS EN BRANCO;VOTOS NULOS;VOTOS A CANDIDATURAS;VOTOS VÁLIDOS;AU.TO.NO.MO (PARTIDO DE LOS AUTÓNOMOS Y PROFESIONALES);BNG (BLOQUE NACIONALISTA GALEGO);CDS (CENTRO DEMOCRÁTICO Y SOCIAL);D.N. (DEMOCRACIA NACIONAL);D.O. (DEMOCRACIA OURENSANA);EU-IU (ESQUERDA UNIDA - IZQUIERDA UNIDA);FE de las JONS (FALANGE ESPAÑOLA DE LAS J.O.N.S.);FPG (FRENTE POPULAR GALEGA);IDEGA (IDENTIDADE GALEGA);IR-ERG (IZQUIERDA REPUBLICANA-ESQUERDA REPUBLICANA GALEGA);NÓS-UP (NÓS-UNIDADE POPULAR);PH (PARTIDO HUMANISTA);PP (PARTIDO POPULAR);PSdeG - PSOE (PARTIDO DOS SOCIALISTAS DE GALICIA - PARTIDO SOCIALISTA OBRERO ESPAÑOL);S.E.P. (PARTIDO SOCIAL ESPAÑOL POPULAR);SDD (PARTIDO SOCIAL Y DEMOCRÁTICO DE DERECHO)
27;Lugo;28;Lugo;9;1;A;728;499;229;2;2;495;497;0;59;0;;;0;0;1;;;1;0;284;150;;
27;Lugo;28;Lugo;9;1;B;429;314;115;3;3;308;311;0;62;0;;;1;0;0;;;5;0;141;99;;
27;Lugo;28;Lugo;9;2;A;482;363;119;2;2;359;361;1;38;0;;;0;0;0;;;0;0;182;138;;
27;Lugo;28;Lugo;9;2;B;684;534;150;9;1;524;533;0;47;0;;;6;0;0;;;0;0;208;263;;
27;Lugo;29;Meira;1;1;A;595;489;106;4;8;477;481;1;88;2;;;3;0;0;;;1;0;234;148;;
27;Lugo;29;Meira;1;1;B;496;408;88;8;2;398;406;0;73;0;;;3;0;0;;;0;0;227;95;;
27;Lugo;29;Meira;1;1;C;464;380;84;3;10;367;370;0;42;1;;;1;0;0;;;0;0;190;133;;
27;Lugo;30;Mondoñedo;1;1;A;406;280;126;3;2;275;278;0;34;3;;;0;0;0;;;1;0;166;71;;
27;Lugo;30;Mondoñedo;1;1;B;330;241;89;1;3;237;238;1;26;2;;;0;0;0;;;1;0;125;82;;
27;Lugo;30;Mondoñedo;1;1;C;541;360;181;2;5;353;355;0;51;0;;;0;0;1;;;0;1;210;90;;
27;Lugo;30;Mondoñedo;1;2;A;757;548;209;13;4;531;544;1;98;0;;;0;0;0;;;1;1;246;184;;
27;Lugo;30;Mondoñedo;1;2;B;565;386;179;2;5;379;381;0;52;1;;;1;1;0;;;0;0;202;122;;
27;Lugo;30;Mondoñedo;1;3;A;349;244;105;2;1;241;243;0;86;0;;;1;0;0;;;0;0;82;72;;
27;Lugo;30;Mondoñedo;1;3;B;709;487;222;4;6;477;481;0;100;1;;;0;0;0;;;0;2;277;97;;
27;Lugo;30;Mondoñedo;1;4;A;388;299;89;1;0;298;299;0;34;1;;;0;0;0;;;0;1;177;85;;
27;Lugo;30;Mondoñedo;1;4;B;275;205;70;4;1;200;204;2;23;0;;;0;0;0;;;0;0;138;37;;
27;Lugo;31;Monforte de Lemos;1;1;U;793;530;263;7;1;522;529;0;109;0;;;4;0;0;;;0;0;254;155;;
27;Lugo;31;Monforte de Lemos;1;2;A;583;413;170;7;2;404;411;0;96;2;;;0;0;0;;;1;1;160;144;;
27;Lugo;31;Monforte de Lemos;1;2;B;516;372;144;6;5;361;367;2;89;0;;;1;0;1;;;2;0;145;121;;
27;Lugo;31;Monforte de Lemos;1;3;U;555;388;167;9;3;376;385;0;75;0;;;0;0;0;;;0;0;206;95;;
27;Lugo;31;Monforte de Lemos;1;4;A;931;621;310;9;4;608;617;0;162;0;;;0;0;0;;;1;0;252;193;;
27;Lugo;31;Monforte de Lemos;1;4;B;770;538;232;5;3;530;535;0;134;0;;;2;0;1;;;3;2;218;170;;
27;Lugo;31;Monforte de Lemos;1;5;U;551;374;177;4;0;370;374;0;80;1;;;1;0;3;;;1;0;160;124;;
27;Lugo;31;Monforte de Lemos;1;6;A;626;393;233;4;5;384;388;1;75;0;;;0;1;1;;;0;0;183;123;;
27;Lugo;31;Monforte de Lemos;1;6;B;617;422;195;7;0;415;422;0;82;1;;;1;0;0;;;0;1;209;121;;
27;Lugo;31;Monforte de Lemos;1;7;A;603;416;187;5;5;406;411;1;75;0;;;3;0;0;;;0;2;207;118;;
27;Lugo;31;Monforte de Lemos;1;7;B;549;398;151;2;2;394;396;0;110;1;;;2;1;1;;;0;0;167;112;;
27;Lugo;31;Monforte de Lemos;1;8;A;623;407;216;2;1;404;406;0;79;0;;;1;0;2;;;0;0;196;126;;
27;Lugo;31;Monforte de Lemos;1;8;B;516;376;140;2;0;374;376;1;97;1;;;1;0;0;;;0;0;165;109;;
27;Lugo;31;Monforte de Lemos;2;1;A;464;308;156;6;0;302;308;1;38;1;;;0;0;1;;;0;0;119;142;;
27;Lugo;31;Monforte de Lemos;2;1;B;440;288;152;5;1;282;287;1;58;0;;;3;0;0;;;0;0;102;118;;
27;Lugo;31;Monforte de Lemos;2;2;A;653;494;159;7;4;483;490;1;132;0;;;0;1;0;;;0;1;198;150;;
27;Lugo;31;Monforte de Lemos;2;2;B;555;415;140;8;2;405;413;2;83;0;;;2;0;0;;;0;0;215;103;;
27;Lugo;31;Monforte de Lemos;2;3;A;691;498;193;8;2;488;496;0;102;0;;;2;2;1;;;0;0;197;184;;
27;Lugo;31;Monforte de Lemos;2;3;B;645;456;189;6;0;450;456;0;116;0;;;3;0;1;;;0;1;170;159;;
27;Lugo;31;Monforte de Lemos;2;4;U;574;391;183;8;5;378;386;1;90;0;;;0;0;1;;;0;0;135;151;;
27;Lugo;31;Monforte de Lemos;2;5;A;608;430;178;2;0;428;430;0;114;0;;;0;0;0;;;1;0;166;147;;
27;Lugo;31;Monforte de Lemos;2;5;B;501;339;162;4;3;332;336;0;85;0;;;2;0;1;;;1;0;121;122;;
27;Lugo;31;Monforte de Lemos;3;1;A;578;423;155;3;3;417;420;0;88;0;;;0;0;0;;;0;1;194;134;;
27;Lugo;31;Monforte de Lemos;3;1;B;260;189;71;0;0;189;189;0;47;0;;;0;0;0;;;0;0;84;58;;
27;Lugo;31;Monforte de Lemos;3;2;U;513;345;168;2;3;340;342;0;83;2;;;0;0;0;;;0;0;132;123;;
27;Lugo;31;Monforte de Lemos;3;3;A;291;194;97;3;0;191;194;0;44;0;;;0;0;0;;;0;0;101;46;;
27;Lugo;31;Monforte de Lemos;3;3;B;298;214;84;0;0;214;214;0;71;0;;;0;0;0;;;0;0;106;37;;
27;Lugo;31;Monforte de Lemos;3;4;A;398;247;151;1;2;244;245;2;69;1;;;0;0;2;;;2;0;113;55;;
27;Lugo;31;Monforte de Lemos;3;4;B;402;287;115;4;0;283;287;0;116;0;;;0;0;0;;;0;0;101;66;;
27;Lugo;31;Monforte de Lemos;3;4;C;254;177;77;3;1;173;176;0;52;0;;;1;0;0;;;0;0;72;48;;
27;Lugo;32;Monterroso;1;1;A;624;459;165;1;2;456;457;0;37;0;;;0;0;1;;;2;0;201;215;;
27;Lugo;32;Monterroso;1;1;B;763;588;175;5;2;581;586;0;78;0;;;0;0;0;;;0;0;232;271;;
27;Lugo;32;Monterroso;1;2;U;888;653;235;4;3;646;650;0;64;0;;;1;1;0;;;2;0;295;283;;
27;Lugo;32;Monterroso;1;3;U;614;453;161;9;0;444;453;1;56;0;;;0;2;0;;;0;2;185;198;;
27;Lugo;32;Monterroso;2;1;U;748;551;197;3;0;548;551;0;57;0;;;0;1;0;;;0;0;260;230;;
27;Lugo;33;Muras;1;1;A;557;445;112;3;4;438;441;1;32;0;;;0;0;0;;;0;1;291;113;;
27;Lugo;33;Muras;1;1;B;315;261;54;0;1;260;260;0;13;0;;;0;0;0;;;0;0;174;73;;
27;Lugo;34;Navia de Suarna;1;1;A;599;430;169;3;1;426;429;0;82;0;;;2;1;0;;;1;0;189;151;;
27;Lugo;34;Navia de Suarna;1;1;B;334;227;107;1;1;225;226;1;21;0;;;0;0;0;;;0;0;121;82;;
27;Lugo;34;Navia de Suarna;1;2;A;220;136;84;1;0;135;136;0;17;0;;;0;0;0;;;0;0;81;37;;
27;Lugo;34;Navia de Suarna;1;2;B;424;271;153;0;0;271;271;0;35;0;;;0;1;1;;;0;0;151;83;;
27;Lugo;35;Negueira de Muñiz;1;1;U;202;147;55;0;1;146;146;0;27;0;;;0;0;0;;;0;0;33;86;;
27;Lugo;37;Nogais (As);1;1;A;404;286;118;4;1;281;285;0;28;0;;;1;1;0;;;0;1;111;139;;
27;Lugo;37;Nogais (As);1;1;B;227;147;80;0;0;147;147;0;21;0;;;1;0;0;;;0;0;38;87;;
27;Lugo;37;Nogais (As);1;2;A;217;126;91;0;0;126;126;0;9;0;;;0;0;0;;;0;0;31;86;;
27;Lugo;37;Nogais (As);1;2;B;264;167;97;1;0;166;167;0;13;1;;;0;0;0;;;0;0;48;104;;
27;Lugo;37;Nogais (As);1;2;C;224;132;92;0;0;132;132;0;32;0;;;0;0;0;;;0;0;47;53;;
27;Lugo;38;Ourol;1;1;A;288;226;62;0;1;225;225;0;8;0;;;0;0;0;;;0;0;130;87;;
27;Lugo;38;Ourol;1;1;B;224;192;32;2;1;189;191;0;13;0;;;1;0;0;;;0;0;91;84;;
27;Lugo;38;Ourol;1;1;C;289;257;32;0;1;256;256;0;12;1;;;1;1;0;;;0;0;125;116;;
27;Lugo;38;Ourol;1;1;D;208;169;39;0;0;169;169;0;17;0;;;0;0;0;;;0;1;66;85;;
27;Lugo;38;Ourol;1;1;E;215;185;30;0;0;185;185;0;21;0;;;0;0;0;;;0;0;100;64;;
27;Lugo;39;Outeiro de Rei;1;1;A;710;517;193;4;3;510;514;1;120;0;;;2;0;0;;;0;2;243;142;;
27;Lugo;39;Outeiro de Rei;1;1;B;684;528;156;5;1;522;527;0;82;0;;;1;0;0;;;0;0;304;135;;
27;Lugo;39;Outeiro de Rei;1;1;C;514;389;125;4;1;384;388;2;51;0;;;0;0;1;;;0;1;213;116;;
27;Lugo;39;Outeiro de Rei;1;2;U;634;520;114;1;4;515;516;0;103;0;;;0;0;1;;;0;0;288;123;;
27;Lugo;39;Outeiro de Rei;1;3;U;780;616;164;4;5;607;611;1;119;0;;;2;0;1;;;1;0;322;161;;
27;Lugo;39;Outeiro de Rei;1;4;A;446;361;85;7;6;348;355;0;53;0;;;2;0;0;;;0;0;237;56;;
27;Lugo;39;Outeiro de Rei;1;4;B;369;294;75;1;0;293;294;0;25;0;;;0;0;0;;;0;0;181;87;;
27;Lugo;40;Palas de Rei;1;1;A;476;367;109;4;3;360;364;0;55;0;;;0;0;0;;;0;0;184;121;;
27;Lugo;40;Palas de Rei;1;1;B;706;588;118;3;4;581;584;0;59;0;;;1;0;0;;;0;0;274;247;;
27;Lugo;40;Palas de Rei;1;2;A;294;254;40;1;1;252;253;0;40;0;;;0;0;0;;;0;0;155;57;;
27;Lugo;40;Palas de Rei;1;2;B;398;306;92;0;6;300;300;1;43;1;;;1;0;0;;;0;0;200;54;;
27;Lugo;40;Palas de Rei;1;3;A;493;396;97;3;4;389;392;0;40;0;;;0;0;0;;;0;1;289;59;;
27;Lugo;40;Palas de Rei;1;3;B;467;377;90;4;2;371;375;0;29;2;;;0;0;0;;;0;0;216;124;;
27;Lugo;40;Palas de Rei;1;4;A;284;247;37;0;1;246;246;0;12;1;;;0;0;0;;;2;0;135;96;;
27;Lugo;40;Palas de Rei;1;4;B;465;385;80;1;1;383;384;0;16;0;;;0;0;0;;;0;0;264;103;;
27;Lugo;41;Pantón;1;1;A;613;493;120;7;0;486;493;0;53;0;;;1;0;1;;;0;1;309;121;;
27;Lugo;41;Pantón;1;1;B;485;335;150;0;0;335;335;1;42;1;;;0;0;0;;;1;0;227;63;;
27;Lugo;41;Pantón;1;2;A;308;218;90;2;0;216;218;0;18;0;;;0;0;0;;;0;0;166;32;;
27;Lugo;41;Pantón;1;2;B;334;242;92;4;0;238;242;0;25;0;;;0;0;0;;;1;0;153;59;;
27;Lugo;41;Pantón;1;3;A;417;317;100;5;1;311;316;0;61;1;;;0;0;0;;;0;0;155;94;;
27;Lugo;41;Pantón;1;3;B;289;181;108;0;0;181;181;0;14;0;;;1;1;0;;;0;0;101;64;;
27;Lugo;41;Pantón;1;3;C;526;363;163;3;2;358;361;0;33;0;;;1;0;0;;;0;0;231;93;;
27;Lugo;42;Paradela;1;1;A;677;541;136;2;0;539;541;0;43;0;;;0;0;0;;;0;0;317;179;;
27;Lugo;42;Paradela;1;1;B;381;281;100;1;3;277;278;0;28;0;;;1;0;0;;;0;0;193;55;;
27;Lugo;42;Paradela;1;2;U;573;428;145;4;2;422;426;0;43;0;;;0;0;1;;;0;1;236;141;;
27;Lugo;42;Paradela;1;3;U;561;435;126;2;0;433;435;1;51;0;;;1;0;0;;;0;0;242;138;;
27;Lugo;43;Páramo (O);1;1;A;562;379;183;3;4;372;375;0;68;0;;;1;0;0;;;0;0;187;116;;
27;Lugo;43;Páramo (O);1;1;B;360;270;90;1;0;269;270;0;42;0;;;0;0;0;;;0;0;138;89;;
27;Lugo;43;Páramo (O);2;1;A;395;291;104;4;2;285;289;0;68;0;;;1;0;0;;;0;0;163;53;;
27;Lugo;43;Páramo (O);2;1;B;341;237;104;1;1;235;236;0;37;0;;;1;0;0;;;0;0;119;78;;
27;Lugo;44;Pastoriza (A);1;1;A;540;386;154;4;4;378;382;0;87;0;;;0;0;2;;;2;1;181;105;;
27;Lugo;44;Pastoriza (A);1;1;B;758;533;225;5;6;522;527;0;106;0;;;0;0;3;;;0;0;261;152;;
27;Lugo;44;Pastoriza (A);1;2;A;593;417;176;1;3;413;414;0;49;0;;;1;0;1;;;0;1;215;146;;
27;Lugo;44;Pastoriza (A);1;2;B;477;310;167;4;1;305;309;2;59;0;;;0;0;0;;;2;1;151;90;;
27;Lugo;44;Pastoriza (A);1;3;A;517;386;131;1;1;384;385;0;99;1;;;0;0;0;;;0;1;188;95;;
27;Lugo;44;Pastoriza (A);1;3;B;467;334;133;2;0;332;334;0;74;0;;;1;0;0;;;0;0;174;83;;
27;Lugo;45;Pedrafita do Cebreiro;1;1;A;465;344;121;4;1;339;343;0;12;0;;;0;0;0;;;0;0;130;197;;
27;Lugo;45;Pedrafita do Cebreiro;1;1;B;405;264;141;1;0;263;264;0;24;0;;;0;0;0;;;0;0;48;191;;
27;Lugo;45;Pedrafita do Cebreiro;1;1;C;464;336;128;4;1;331;335;0;40;0;;;0;0;0;;;0;0;66;225;;
27;Lugo;46;Pol;1;1;A;415;339;76;1;0;338;339;0;80;0;;;0;0;0;;;0;0;157;101;;
27;Lugo;46;Pol;1;1;B;395;331;64;3;6;322;325;0;55;0;;;0;0;0;;;0;0;191;76;;
27;Lugo;46;Pol;1;2;A;417;353;64;2;1;350;352;1;86;0;;;1;1;0;;;0;0;185;76;;
27;Lugo;46;Pol;1;2;B;286;243;43;0;2;241;241;0;41;0;;;0;0;0;;;0;0;151;49;;
27;Lugo;46;Pol;1;2;C;257;227;30;1;0;226;227;0;30;0;;;2;0;0;;;0;0;117;77;;
27;Lugo;47;Pobra de Brollón (A);1;1;A;554;407;147;2;1;404;406;0;52;0;;;1;0;0;;;0;0;224;127;;
27;Lugo;47;Pobra de Brollón (A);1;1;B;343;230;113;1;0;229;230;0;44;0;;;1;0;0;;;0;0;129;55;;
27;Lugo;47;Pobra de Brollón (A);1;2;A;405;293;112;5;0;288;293;0;30;0;;;2;0;1;;;0;0;167;88;;
27;Lugo;47;Pobra de Brollón (A);1;2;B;282;197;85;4;2;191;195;1;41;0;;;0;0;0;;;0;0;54;95;;
27;Lugo;47;Pobra de Brollón (A);1;2;C;227;156;71;0;1;155;155;0;22;0;;;2;0;1;;;0;0;70;60;;
27;Lugo;47;Pobra de Brollón (A);1;2;D;356;232;124;3;0;229;232;0;49;0;;;1;0;0;;;0;0;105;74;;
27;Lugo;48;Pontenova (A);1;1;A;608;477;131;12;8;457;469;1;61;0;;;0;0;0;;;1;0;243;151;;
27;Lugo;48;Pontenova (A);1;1;B;658;520;138;5;9;506;511;2;75;0;;;0;0;0;;;0;0;234;195;;
27;Lugo;48;Pontenova (A);1;1;C;343;279;64;1;2;276;277;0;41;1;;;1;1;1;;;0;0;163;68;;
27;Lugo;48;Pontenova (A);1;1;D;214;168;46;4;0;164;168;0;20;0;;;0;0;0;;;0;1;113;30;;
27;Lugo;48;Pontenova (A);1;2;A;403;330;73;5;3;322;327;2;18;0;;;0;0;0;;;0;0;190;112;;
27;Lugo;48;Pontenova (A);1;2;B;293;230;63;2;1;227;229;0;14;0;;;1;0;0;;;0;1;147;64;;
27;Lugo;48;Pontenova (A);1;2;C;222;170;52;3;3;164;167;1;12;0;;;0;1;0;;;0;0;97;53;;
27;Lugo;49;Portomarín;1;1;A;686;516;170;3;0;513;516;0;65;0;;;0;0;0;;;1;0;299;148;;
27;Lugo;49;Portomarín;1;1;B;486;331;155;2;0;329;331;0;62;1;;;0;0;0;;;0;0;192;74;;
27;Lugo;49;Portomarín;2;1;A;228;138;90;1;1;136;137;2;11;0;;;0;0;0;;;0;0;90;33;;
27;Lugo;49;Portomarín;2;1;B;335;221;114;2;2;217;219;0;38;0;;;0;0;1;;;0;0;124;54;;
27;Lugo;50;Quiroga;1;1;A;712;585;127;2;6;577;579;0;46;0;;;1;0;0;;;1;1;395;133;;
27;Lugo;50;Quiroga;1;1;B;961;745;216;3;4;738;741;0;71;0;;;1;0;1;;;3;1;474;187;;
27;Lugo;50;Quiroga;1;2;U;786;623;163;2;4;617;619;1;49;0;;;0;0;0;;;0;0;409;158;;
27;Lugo;50;Quiroga;1;3;A;317;269;48;1;0;268;269;0;10;0;;;0;0;0;;;0;0;214;44;;
27;Lugo;50;Quiroga;1;3;B;284;215;69;2;0;213;215;0;13;0;;;0;0;0;;;0;0;165;35;;
27;Lugo;50;Quiroga;1;4;A;376;296;80;0;1;295;295;0;21;1;;;1;0;0;;;0;0;203;69;;
27;Lugo;50;Quiroga;1;4;B;249;198;51;0;1;197;197;0;8;0;;;0;0;0;;;1;0;138;50;;
27;Lugo;51;Ribadeo;1;1;A;767;530;237;14;2;514;528;3;92;1;;;4;2;1;;;1;0;234;176;;
27;Lugo;51;Ribadeo;1;1;B;926;642;284;11;6;625;636;1;93;0;;;6;0;0;;;1;0;300;224;;
27;Lugo;51;Ribadeo;1;2;A;654;408;246;3;2;403;406;1;68;0;;;0;0;0;;;0;1;192;141;;
27;Lugo;51;Ribadeo;1;2;B;799;559;240;4;4;551;555;1;83;2;;;1;0;2;;;0;3;252;207;;
27;Lugo;51;Ribadeo;1;3;A;722;510;212;6;7;497;503;1;70;2;;;5;0;0;;;0;0;248;171;;
27;Lugo;51;Ribadeo;1;3;B;897;578;319;9;8;561;570;0;101;0;;;3;0;0;;;0;0;261;196;;
27;Lugo;51;Ribadeo;1;4;A;387;276;111;4;3;269;273;2;46;1;;;2;0;0;;;0;0;127;91;;
27;Lugo;51;Ribadeo;1;4;B;712;528;184;12;3;513;525;1;92;0;;;1;1;0;;;0;3;249;166;;
27;Lugo;51;Ribadeo;1;5;A;274;182;92;0;1;181;181;1;43;1;;;0;0;1;;;0;0;98;37;;
27;Lugo;51;Ribadeo;1;5;B;244;192;52;3;2;187;190;0;55;0;;;0;0;0;;;0;1;75;56;;
27;Lugo;51;Ribadeo;1;5;C;539;433;106;5;4;424;429;0;82;1;;;1;0;0;;;0;0;206;134;;
27;Lugo;51;Ribadeo;1;6;A;752;545;207;3;5;537;540;0;153;0;;;3;0;1;;;1;0;253;126;;
27;Lugo;51;Ribadeo;1;6;B;344;237;107;3;1;233;236;0;68;0;;;0;0;0;;;0;1;112;52;;
27;Lugo;52;Ribas de Sil;1;1;A;527;398;129;1;1;396;397;0;20;0;;;0;1;1;;;0;0;167;207;;
27;Lugo;52;Ribas de Sil;1;1;B;605;479;126;1;1;477;478;0;16;0;;;1;0;0;;;0;1;206;253;;
27;Lugo;53;Ribeira de Piquín;1;1;U;728;545;183;5;0;540;545;0;47;0;;;0;0;0;;;0;1;328;164;;
27;Lugo;54;Riotorto;1;1;A;563;467;96;0;0;467;467;1;143;0;;;1;0;0;;;0;1;203;118;;
27;Lugo;54;Riotorto;1;1;B;401;308;93;2;1;305;307;0;54;0;;;1;0;0;;;0;0;195;55;;
27;Lugo;54;Riotorto;1;2;U;559;411;148;6;2;403;409;0;57;0;;;1;0;0;;;0;0;247;98;;
27;Lugo;55;Samos;1;1;A;324;241;83;0;0;241;241;0;28;0;;;0;0;0;;;1;0;136;76;;
27;Lugo;55;Samos;1;1;B;382;314;68;1;0;313;314;0;36;0;;;0;0;0;;;0;0;191;86;;
27;Lugo;55;Samos;1;1;C;393;238;155;2;1;235;237;0;19;0;;;0;0;1;;;0;0;152;63;;
27;Lugo;55;Samos;1;2;A;372;276;96;2;2;272;274;0;33;0;;;1;0;0;;;0;0;159;79;;
27;Lugo;55;Samos;1;2;B;283;217;66;1;1;215;216;0;25;0;;;0;0;0;;;0;0;128;62;;
27;Lugo;56;Rábade;1;1;A;663;443;220;5;0;438;443;1;67;1;;;2;0;1;;;0;0;232;134;;
27;Lugo;56;Rábade;1;1;B;768;552;216;8;0;544;552;0;67;2;;;0;0;0;;;0;1;276;198;;
27;Lugo;57;Sarria;1;1;A;500;370;130;2;1;367;369;1;51;0;;;3;2;0;;;0;0;159;151;;
27;Lugo;57;Sarria;1;1;B;851;611;240;3;5;603;606;0;75;0;;;6;0;0;;;0;1;300;221;;
27;Lugo;57;Sarria;1;2;A;676;480;196;9;6;465;474;2;86;0;;;3;1;0;;;0;0;187;186;;
27;Lugo;57;Sarria;1;2;B;1080;765;315;3;3;759;762;1;119;7;;;4;0;0;;;0;1;333;294;;
27;Lugo;57;Sarria;1;3;A;649;452;197;8;5;439;447;0;63;0;;;0;0;0;;;0;0;180;196;;
27;Lugo;57;Sarria;1;3;B;1075;742;333;12;8;722;734;1;104;0;;;1;0;0;;;0;2;309;305;;
27;Lugo;57;Sarria;1;4;A;582;432;150;11;4;417;428;0;52;1;;;0;0;0;;;0;0;192;172;;
27;Lugo;57;Sarria;1;4;B;859;666;193;7;5;654;661;1;95;0;;;5;2;0;;;0;1;256;294;;
27;Lugo;57;Sarria;1;4;C;449;338;111;3;0;335;338;1;34;0;;;1;0;0;;;1;0;153;145;;
27;Lugo;57;Sarria;1;5;U;674;451;223;2;4;445;447;0;51;0;;;1;0;0;;;0;0;234;159;;
27;Lugo;57;Sarria;2;1;A;397;299;98;1;2;296;297;0;48;0;;;0;0;1;;;0;0;128;119;;
27;Lugo;57;Sarria;2;1;B;272;181;91;0;0;181;181;0;37;1;;;0;0;0;;;0;0;76;67;;
27;Lugo;57;Sarria;2;2;U;608;477;131;3;1;473;476;0;63;0;;;0;0;0;;;1;1;248;160;;
27;Lugo;57;Sarria;3;1;A;281;203;78;3;0;200;203;0;13;0;;;0;0;1;;;0;0;111;75;;
27;Lugo;57;Sarria;3;1;B;262;198;64;0;1;197;197;0;27;0;;;0;0;0;;;0;0;89;81;;
27;Lugo;57;Sarria;3;2;A;401;277;124;0;1;276;276;0;40;0;;;0;0;0;;;0;0;114;122;;
27;Lugo;57;Sarria;3;2;B;312;206;106;1;0;205;206;0;40;1;;;0;0;1;;;1;0;77;85;;
27;Lugo;57;Sarria;4;1;U;540;384;156;2;2;380;382;1;64;0;;;0;0;0;;;0;1;164;150;;
27;Lugo;57;Sarria;4;2;A;376;297;79;4;0;293;297;0;50;0;;;0;1;1;;;1;0;88;152;;
27;Lugo;57;Sarria;4;2;B;249;177;72;2;1;174;176;0;15;0;;;0;0;0;;;1;1;74;83;;
27;Lugo;58;Saviñao (O);1;1;A;657;505;152;9;4;492;501;1;57;0;;;0;0;1;;;0;1;312;120;;
27;Lugo;58;Saviñao (O);1;1;B;517;405;112;5;0;400;405;0;66;0;;;2;0;0;;;0;0;227;105;;
27;Lugo;58;Saviñao (O);1;1;C;304;234;70;1;1;232;233;0;19;0;;;1;0;1;;;0;0;144;67;;
27;Lugo;58;Saviñao (O);1;2;A;313;247;66;0;0;247;247;0;43;0;;;0;0;0;;;0;0;144;60;;
27;Lugo;58;Saviñao (O);1;2;B;313;249;64;3;1;245;248;0;36;0;;;1;0;0;;;0;0;142;66;;
27;Lugo;58;Saviñao (O);1;3;A;371;309;62;1;1;307;308;0;24;0;;;0;0;0;;;0;0;242;41;;
27;Lugo;58;Saviñao (O);1;3;B;204;167;37;3;0;164;167;0;14;0;;;0;0;0;;;0;0;110;40;;
27;Lugo;58;Saviñao (O);1;4;A;495;372;123;3;1;368;371;0;45;0;;;0;0;0;;;0;0;199;124;;
27;Lugo;58;Saviñao (O);1;4;B;273;195;78;2;0;193;195;0;36;0;;;0;0;0;;;1;0;114;42;;
27;Lugo;58;Saviñao (O);1;4;C;392;313;79;1;0;312;313;0;37;0;;;0;0;0;;;0;0;174;101;;
27;Lugo;58;Saviñao (O);1;5;A;278;228;50;2;0;226;228;0;20;0;;;1;0;0;;;1;0;162;42;;
27;Lugo;58;Saviñao (O);1;5;B;230;176;54;0;0;176;176;0;12;0;;;0;0;0;;;0;0;105;59;;
27;Lugo;59;Sober;1;1;U;654;472;182;3;3;466;469;0;47;1;;;2;0;0;;;0;0;309;107;;
27;Lugo;59;Sober;1;2;A;327;246;81;4;2;240;244;0;31;0;;;0;0;1;;;0;2;151;55;;
27;Lugo;59;Sober;1;2;B;271;218;53;6;2;210;216;0;37;0;;;0;0;0;;;0;0;110;63;;
27;Lugo;59;Sober;1;3;A;247;181;66;3;2;176;179;0;19;0;;;0;0;0;;;0;0;117;40;;
27;Lugo;59;Sober;1;3;B;263;204;59;0;0;204;204;0;20;0;;;0;0;0;;;0;0;158;26;;
27;Lugo;59;Sober;1;3;C;239;178;61;3;1;174;177;0;13;0;;;0;0;0;;;0;0;142;19;;
27;Lugo;59;Sober;1;3;D;219;175;44;1;0;174;175;0;10;0;;;1;0;0;;;0;0;127;36;;
27;Lugo;59;Sober;1;4;A;391;301;90;2;1;298;300;0;26;0;;;1;0;1;;;0;0;208;62;;
27;Lugo;59;Sober;1;4;B;222;171;51;0;0;171;171;0;27;0;;;1;0;0;;;0;0;90;53;;
27;Lugo;60;Taboada;1;1;A;704;576;128;7;1;568;575;1;82;2;;;0;0;3;;;1;2;292;185;;
27;Lugo;60;Taboada;1;1;B;237;165;72;2;0;163;165;0;23;0;;;0;0;0;;;0;0;76;64;;
27;Lugo;60;Taboada;1;2;U;563;405;158;2;0;403;405;0;41;1;;;0;0;0;;;0;1;245;115;;
27;Lugo;60;Taboada;1;3;A;235;140;95;1;0;139;140;0;11;0;;;0;0;0;;;1;0;68;59;;
27;Lugo;60;Taboada;1;3;B;287;139;148;0;0;139;139;0;17;0;;;0;0;2;;;0;0;90;30;;
27;Lugo;60;Taboada;1;4;A;270;205;65;1;0;204;205;2;40;0;;;0;0;0;;;0;0;90;72;;
27;Lugo;60;Taboada;1;4;B;318;243;75;1;0;242;243;1;30;0;;;0;0;1;;;0;0;148;62;;
27;Lugo;60;Taboada;1;5;A;242;181;61;3;1;177;180;1;19;0;;;0;0;0;;;0;0;102;55;;
27;Lugo;60;Taboada;1;5;B;451;298;153;2;1;295;297;2;34;1;;;0;0;0;;;0;0;174;84;;
27;Lugo;61;Trabada;1;1;U;796;621;175;9;6;606;615;0;48;0;;;1;1;2;;;0;1;398;155;;
27;Lugo;61;Trabada;1;2;U;560;406;154;4;1;401;405;0;49;2;;;1;1;0;;;0;0;246;102;;
27;Lugo;62;Triacastela;1;1;U;727;589;138;1;4;584;585;0;47;1;;;1;0;0;;;0;3;275;257;;
