Cód Cir;Cód Con;Concello;Mesa;Censo;Certif Alta;Censo Total;Votos Totais;Votos nulos;Votos brancos;Abstención;Votos Válidos;Votos Candidaturas;BNG;ECG;ESCANOS EN BRANCO;PACMA;PODEMOS-ALIANZA VERDE;PP;PSdeG-PSOE;PUM+J;SUMAR GALICIA;VOX
15;030;A Coruña;07-036-A;851;0;851;550;4;8;301;546;538;210;0;1;3;1;235;59;0;15;14
15;030;A Coruña;07-036-B;753;0;753;470;4;5;283;466;461;169;0;0;5;2;198;58;0;12;17
15;030;A Coruña;07-038-A;487;0;487;334;2;8;153;332;324;117;1;1;1;0;136;57;0;3;8
15;030;A Coruña;07-038-B;518;0;518;317;0;2;201;317;315;105;2;0;0;1;139;53;1;8;6
15;030;A Coruña;07-039-A;508;0;508;337;1;1;171;336;335;139;0;2;0;0;129;48;1;11;5
15;030;A Coruña;07-039-B;429;0;429;283;2;3;146;281;278;123;0;0;1;0;108;30;0;8;8
15;030;A Coruña;07-040-U;927;0;927;592;1;7;335;591;584;242;0;0;1;2;243;80;1;9;6
15;030;A Coruña;07-041-U;830;0;830;571;1;8;259;570;562;203;0;3;3;1;225;92;1;20;14
15;030;A Coruña;07-042-A;894;0;894;631;2;11;263;629;618;180;0;2;3;1;304;98;0;14;16
15;030;A Coruña;07-042-B;849;0;849;598;2;4;251;596;592;161;0;1;1;0;315;75;0;14;25
15;030;A Coruña;07-043-A;600;0;600;455;4;5;145;451;446;132;0;0;2;2;233;54;1;9;13
15;030;A Coruña;07-043-B;570;0;570;415;3;5;155;412;407;119;0;0;3;3;200;60;0;11;11
15;030;A Coruña;07-044-U;654;0;654;485;7;9;169;478;469;185;1;3;4;5;192;59;1;10;9
15;030;A Coruña;08-001-A;533;0;533;314;3;7;219;311;304;107;0;1;1;2;123;58;0;5;7
15;030;A Coruña;08-001-B;507;0;507;293;3;3;214;290;287;101;0;0;0;0;109;59;0;10;8
15;030;A Coruña;08-002-A;837;0;837;491;5;7;346;486;479;157;0;2;7;1;226;64;1;14;7
15;030;A Coruña;08-002-B;788;0;788;495;2;3;293;493;490;170;0;0;4;3;212;76;0;9;16
15;030;A Coruña;08-003-A;562;0;562;336;4;1;226;332;331;95;0;1;2;1;187;32;1;6;6
15;030;A Coruña;08-003-B;357;0;357;245;5;5;112;240;235;84;0;2;2;4;93;32;0;9;9
15;030;A Coruña;08-003-C;428;0;428;309;2;6;119;307;301;89;0;4;0;0;154;39;1;9;5
15;030;A Coruña;08-004-A;854;0;854;572;3;11;282;569;558;201;0;2;0;2;259;69;1;12;12
15;030;A Coruña;08-004-B;696;0;696;452;1;8;244;451;443;155;1;0;0;0;204;68;0;4;11
15;030;A Coruña;08-005-A;903;0;903;551;3;2;352;548;546;163;1;1;5;4;259;83;0;11;19
15;030;A Coruña;08-005-B;776;0;776;497;1;7;279;496;489;166;0;2;1;4;219;71;0;11;15
15;030;A Coruña;08-006-U;935;0;935;601;3;6;334;598;592;199;1;1;8;3;249;99;0;13;19
15;030;A Coruña;08-007-U;682;0;682;443;1;4;239;442;438;158;1;0;2;1;184;59;0;15;18
15;030;A Coruña;09-001-U;588;0;588;357;1;0;231;356;356;131;0;0;4;1;139;67;1;6;7
15;030;A Coruña;09-002-A;548;0;548;326;4;0;222;322;322;124;0;0;6;0;123;38;1;10;20
15;030;A Coruña;09-002-B;961;0;961;627;1;3;334;626;623;179;1;1;1;5;318;82;0;13;23
15;030;A Coruña;09-003-A;884;0;884;611;6;9;273;605;596;237;0;3;2;9;259;52;0;19;15
15;030;A Coruña;09-003-B;822;0;822;559;7;4;263;552;548;250;1;4;5;2;196;66;1;8;15
15;030;A Coruña;09-004-A;642;0;642;373;3;7;269;370;363;159;0;1;3;3;118;49;0;16;14
15;030;A Coruña;09-004-B;618;0;618;355;7;1;263;348;347;154;0;0;2;2;109;52;1;20;7
15;030;A Coruña;09-004-C;664;0;664;411;3;4;253;408;404;189;0;1;6;2;139;44;0;10;13
15;030;A Coruña;09-005-A;538;0;538;363;5;5;175;358;353;154;0;1;3;3;140;34;0;10;8
15;030;A Coruña;09-005-B;497;0;497;317;0;4;180;317;313;126;1;0;1;1;123;47;0;9;5
15;030;A Coruña;09-006-U;589;0;589;414;4;9;175;410;401;164;2;2;2;2;172;36;0;11;10
15;030;A Coruña;09-007-A;736;0;736;536;0;15;200;536;521;116;1;3;4;3;322;46;0;11;15
15;030;A Coruña;09-007-B;788;0;788;553;4;2;235;549;547;130;1;1;2;1;337;52;2;15;6
15;030;A Coruña;10-001-A;333;0;333;157;0;1;176;157;156;44;0;0;3;0;67;30;0;5;7
15;030;A Coruña;10-001-B;364;0;364;214;0;3;150;214;211;96;0;0;0;1;71;34;0;2;7
15;030;A Coruña;10-002-A;709;0;709;523;1;3;186;522;519;184;0;0;5;1;217;89;0;9;14
15;030;A Coruña;10-002-B;647;0;647;456;4;0;191;452;452;147;0;0;1;0;197;83;1;10;13
15;030;A Coruña;10-003-A;662;0;662;464;1;2;198;463;461;157;0;1;3;2;174;100;0;15;9
15;030;A Coruña;10-003-B;617;0;617;409;1;0;208;408;408;176;0;0;1;2;142;70;0;10;7
15;030;A Coruña;10-004-A;565;0;565;369;3;5;196;366;361;123;0;0;0;2;162;58;0;11;5
15;030;A Coruña;10-004-B;538;0;538;367;2;2;171;365;363;130;0;0;1;2;146;62;1;11;10
15;030;A Coruña;10-005-A;650;0;650;450;2;8;200;448;440;155;1;2;1;0;212;50;0;9;10
15;030;A Coruña;10-005-B;549;0;549;398;3;7;151;395;388;147;1;1;3;0;165;52;0;12;7
15;030;A Coruña;10-005-C;705;0;705;480;2;9;225;478;469;196;0;0;1;3;188;59;0;11;11
15;030;A Coruña;10-006-U;936;0;936;657;5;12;279;652;640;214;0;0;3;2;308;84;2;8;19
15;041;A Laracha;01-001-U;953;0;953;623;5;6;330;618;612;179;1;0;3;1;337;74;0;3;14
15;041;A Laracha;01-002-U;710;0;710;524;6;6;186;518;512;129;1;1;3;0;312;49;2;9;6
15;041;A Laracha;01-003-A;396;0;396;265;4;2;131;261;259;89;0;0;2;0;131;24;0;7;6
15;041;A Laracha;01-003-B;221;0;221;152;1;1;69;151;150;26;0;0;0;0;105;14;0;1;4
15;041;A Laracha;01-004-A;460;0;460;308;1;3;152;307;304;98;0;1;3;0;164;25;0;5;8
15;041;A Laracha;01-004-B;618;0;618;442;1;10;176;441;431;103;0;1;0;0;276;36;0;5;10
15;041;A Laracha;01-005-A;206;0;206;154;0;0;52;154;154;29;0;0;0;0;111;11;0;2;1
15;041;A Laracha;01-005-B;324;0;324;231;0;3;93;231;228;48;0;1;0;0;149;23;0;2;5
15;041;A Laracha;01-006-A;591;0;591;404;3;2;187;401;399;136;0;0;4;1;203;42;0;4;9
15;041;A Laracha;01-006-B;557;0;557;373;3;0;184;370;370;116;1;0;1;3;190;37;1;6;15
15;041;A Laracha;01-008-U;690;0;690;477;5;6;213;472;466;124;1;0;0;2;263;52;1;13;10
15;041;A Laracha;01-009-A;539;0;539;372;3;3;167;369;366;106;0;0;0;0;206;38;3;7;6
15;041;A Laracha;01-009-B;555;0;555;350;5;1;205;345;344;103;0;0;0;1;181;43;0;8;8
15;041;A Laracha;01-010-U;663;0;663;421;2;8;242;419;411;133;0;0;2;1;203;55;1;5;11
15;041;A Laracha;01-011-U;932;0;932;598;3;7;334;595;588;238;1;0;2;4;252;63;2;17;9
15;041;A Laracha;01-012-A;666;0;666;439;1;7;227;438;431;182;0;0;4;1;167;52;0;8;17
15;041;A Laracha;01-012-B;584;0;584;418;4;4;166;414;410;147;0;2;3;0;183;56;0;7;12
15;067;A Pobra do Caramiñal;01-001-A;604;0;604;421;1;2;183;420;418;156;1;1;4;3;177;48;1;18;9
15;067;A Pobra do Caramiñal;01-001-B;681;0;681;453;0;4;228;453;449;159;2;0;1;3;212;42;0;19;11
15;067;A Pobra do Caramiñal;02-001-A;530;0;530;374;4;0;156;370;370;141;0;2;0;0;151;46;0;20;10
15;067;A Pobra do Caramiñal;02-001-B;633;0;633;421;1;1;212;420;419;137;0;1;5;4;183;48;0;19;22
15;067;A Pobra do Caramiñal;02-002-A;910;0;910;594;7;6;316;587;581;220;0;1;4;4;252;56;0;29;15
15;067;A Pobra do Caramiñal;02-002-B;383;0;383;266;4;4;117;262;258;89;0;0;0;1;112;32;0;15;9
15;067;A Pobra do Caramiñal;03-001-A;656;0;656;467;4;4;189;463;459;164;1;1;2;2;205;57;0;10;17
15;067;A Pobra do Caramiñal;03-001-B;643;0;643;421;1;5;222;420;415;142;0;0;1;6;190;46;1;17;12
15;067;A Pobra do Caramiñal;04-001-A;623;0;623;423;1;0;200;422;422;163;1;0;2;2;172;51;0;16;15
15;067;A Pobra do Caramiñal;04-001-B;570;0;570;357;2;0;213;355;355;133;0;0;1;6;146;42;0;13;14
15;067;A Pobra do Caramiñal;05-001-U;690;0;690;452;2;2;238;450;448;165;0;0;0;0;197;58;2;18;8
15;067;A Pobra do Caramiñal;05-002-A;512;0;512;327;1;4;185;326;322;121;0;3;0;0;120;50;1;6;21
15;067;A Pobra do Caramiñal;05-002-B;417;0;417;273;1;1;144;272;271;103;0;0;0;0;118;32;0;11;7
15;001;Abegondo;01-001-U;806;0;806;558;8;7;248;550;543;140;0;0;4;1;318;55;1;11;13
15;001;Abegondo;01-002-A;303;0;303;227;2;3;76;225;222;55;0;1;1;0;126;35;1;2;1
15;001;Abegondo;01-002-B;343;0;343;238;0;2;105;238;236;70;0;1;1;1;120;28;0;8;7
15;001;Abegondo;02-001-U;636;0;636;437;9;8;199;428;420;106;2;2;0;1;232;55;0;9;13
15;001;Abegondo;02-002-A;325;0;325;225;3;1;100;222;221;54;0;0;1;1;144;17;0;3;1
15;001;Abegondo;02-002-B;269;0;269;193;3;1;76;190;189;53;0;0;1;1;110;13;0;5;6
15;001;Abegondo;03-001-A;835;0;835;561;6;6;274;555;549;142;0;0;0;0;338;43;0;11;15
15;001;Abegondo;03-001-B;443;0;443;306;2;3;137;304;301;90;1;1;2;1;158;32;0;11;5
15;001;Abegondo;03-002-U;864;0;864;603;7;4;261;596;592;181;2;0;4;1;328;50;0;11;15
15;002;Ames;01-001-A;313;0;313;220;0;3;93;220;217;51;0;2;2;0;125;32;0;0;5
15;002;Ames;01-001-B;350;0;350;256;1;4;94;255;251;63;1;1;1;0;154;25;0;1;5
15;002;Ames;01-003-A;458;0;458;326;3;4;132;323;319;75;1;2;1;1;182;45;0;3;9
15;002;Ames;01-003-B;276;0;276;216;3;1;60;213;212;52;0;0;0;0;124;32;0;1;3
15;002;Ames;02-001-U;830;0;830;589;4;7;241;585;578;204;4;1;2;2;279;53;1;15;17
15;002;Ames;02-002-A;366;0;366;274;3;3;92;271;268;79;0;0;0;2;147;30;1;4;5
15;002;Ames;02-002-B;725;0;725;485;5;8;240;480;472;152;2;1;0;4;207;76;0;20;10
15;002;Ames;03-001-A;622;0;622;444;2;2;178;442;440;134;0;0;2;0;231;51;0;10;12
15;002;Ames;03-001-B;718;0;718;526;3;5;192;523;518;170;0;1;1;0;280;46;0;9;11
15;002;Ames;03-002-U;977;0;977;625;5;11;352;620;609;233;2;2;2;0;281;54;1;14;20
15;002;Ames;03-003-A;548;0;548;379;3;5;169;376;371;144;2;1;0;0;168;46;1;2;7
15;002;Ames;03-003-B;576;0;576;412;6;4;164;406;402;134;3;1;3;2;207;34;0;8;10
15;002;Ames;03-004-A;451;0;451;330;3;1;121;327;326;108;1;3;2;0;166;28;1;10;7
15;002;Ames;03-004-B;975;0;975;686;4;12;289;682;670;206;6;2;2;2;328;87;1;17;19
15;002;Ames;03-005-A;878;0;878;589;8;9;289;581;572;198;3;1;4;0;262;71;1;21;11
15;002;Ames;03-005-B;924;0;924;631;8;11;293;623;612;252;2;1;2;4;260;64;1;18;8
15;002;Ames;03-006-U;858;0;858;578;3;5;280;575;570;249;3;4;6;3;206;62;1;15;21
15;002;Ames;03-007-A;777;0;777;555;1;7;222;554;547;238;0;0;2;0;214;52;3;26;12
15;002;Ames;03-007-B;703;0;703;501;7;7;202;494;487;223;0;4;3;0;188;52;1;10;6
15;002;Ames;03-008-A;803;0;803;543;7;8;260;536;528;225;5;1;4;1;198;68;0;19;7
15;002;Ames;03-008-B;935;0;935;644;7;6;291;637;631;260;3;1;2;2;241;92;1;17;12
15;002;Ames;03-009-A;899;0;899;546;6;4;353;540;536;183;0;0;7;3;235;72;2;20;14
15;002;Ames;03-009-B;888;0;888;577;11;4;311;566;562;194;1;1;7;1;237;81;4;18;18
15;002;Ames;03-010-U;698;0;698;533;3;7;165;530;523;194;0;0;4;1;232;70;1;14;7
15;002;Ames;03-011-A;679;0;679;488;2;4;191;486;482;192;0;0;3;2;209;43;2;13;18
15;002;Ames;03-011-B;671;0;671;465;6;3;206;459;456;203;1;0;3;1;176;56;0;10;6
15;002;Ames;03-012-A;948;0;948;626;6;8;322;620;612;225;1;3;2;0;274;72;0;11;24
15;002;Ames;03-012-B;842;0;842;565;5;12;277;560;548;202;2;1;6;0;240;56;0;20;21
15;002;Ames;03-013-A;850;0;850;546;7;5;304;539;534;206;3;2;5;3;237;60;0;8;10
15;002;Ames;03-013-B;784;0;784;519;2;4;265;517;513;202;3;1;0;2;212;62;2;13;16
15;002;Ames;03-014-U;862;0;862;620;6;7;242;614;607;271;5;2;5;0;210;76;0;16;22
15;002;Ames;03-015-A;738;0;738;490;6;1;248;484;483;198;3;3;6;1;182;64;2;13;11
15;002;Ames;03-015-B;702;0;702;478;5;8;224;473;465;180;1;1;1;0;189;60;3;13;17
15;002;Ames;03-016-A;862;0;862;558;3;1;304;555;554;187;3;2;1;1;258;73;3;12;14
15;002;Ames;03-016-B;684;0;684;444;5;13;240;439;426;147;2;1;3;2;202;42;1;16;10
15;003;Aranga;01-001-A;204;0;204;143;1;1;61;142;141;30;0;0;1;0;86;23;0;0;1
15;003;Aranga;01-001-B;209;0;209;156;0;2;53;156;154;26;0;0;0;0;108;17;0;1;2
15;003;Aranga;01-001-C;320;0;320;211;2;1;109;209;208;50;0;1;0;1;116;34;0;2;4
15;003;Aranga;01-001-D;303;0;303;222;2;1;81;220;219;37;0;0;0;0;132;34;2;6;8
15;003;Aranga;01-001-E;210;0;210;156;1;0;54;155;155;20;0;0;0;0;101;32;0;0;2
15;003;Aranga;01-001-F;349;0;349;248;2;2;101;246;244;52;0;1;1;2;138;47;0;3;0
15;004;Ares;01-001-U;918;0;918;633;6;5;285;627;622;205;0;3;1;2;264;108;0;18;21
15;004;Ares;01-002-A;830;0;830;553;4;3;277;549;546;202;0;1;1;3;237;66;1;17;18
15;004;Ares;01-002-B;787;0;787;527;4;4;260;523;519;195;0;0;0;3;217;83;1;10;10
15;004;Ares;01-003-A;658;0;658;407;6;3;251;401;398;129;0;0;0;1;188;55;1;12;12
15;004;Ares;01-003-B;572;0;572;363;2;5;209;361;356;113;0;0;1;2;165;52;1;15;7
15;004;Ares;01-004-A;290;0;290;201;2;0;89;199;199;66;0;0;2;0;84;39;0;4;4
15;004;Ares;01-004-B;469;0;469;301;6;0;168;295;295;130;0;1;1;0;93;57;0;10;3
15;004;Ares;02-001-U;705;0;705;478;3;3;227;475;472;178;1;3;2;2;186;74;0;17;9
15;005;Arteixo;01-001-A;663;0;663;326;2;2;337;324;322;107;0;0;1;2;156;43;0;11;2
15;005;Arteixo;01-001-B;629;0;629;359;2;2;270;357;355;131;0;3;3;1;162;42;0;6;7
15;005;Arteixo;01-002-A;505;0;505;280;2;2;225;278;276;99;0;0;4;0;123;41;0;4;5
15;005;Arteixo;01-002-B;529;0;529;325;4;1;204;321;320;105;0;1;0;0;152;53;0;2;7
15;005;Arteixo;01-003-A;679;0;679;376;3;5;303;373;368;112;0;0;4;0;195;36;2;7;12
15;005;Arteixo;01-003-B;586;0;586;318;4;0;268;314;314;119;0;2;4;3;148;21;0;8;9
15;005;Arteixo;01-004-A;691;0;691;343;3;6;348;340;334;130;0;3;3;3;120;49;2;8;16
15;005;Arteixo;01-004-B;699;0;699;366;2;1;333;364;363;145;0;0;1;2;155;38;1;12;9
15;005;Arteixo;01-005-A;520;0;520;316;5;5;204;311;306;60;0;2;3;0;199;30;1;7;4
15;005;Arteixo;01-005-B;518;0;518;340;0;4;178;340;336;82;0;2;3;0;202;31;1;5;10
15;005;Arteixo;01-006-A;795;0;795;427;3;3;368;424;421;145;0;1;5;5;182;47;0;16;20
15;005;Arteixo;01-006-B;860;0;860;490;5;3;370;485;482;159;0;2;2;2;224;59;0;13;21
15;005;Arteixo;01-007-A;921;0;921;516;5;3;405;511;508;173;0;1;2;4;247;68;0;4;9
15;005;Arteixo;01-007-B;973;0;973;568;2;1;405;566;565;202;0;1;3;2;265;70;0;10;12
15;005;Arteixo;01-008-A;802;0;802;454;5;5;348;449;444;166;0;1;1;2;202;45;0;11;16
15;005;Arteixo;01-008-B;869;0;869;544;6;6;325;538;532;221;0;1;1;6;231;51;1;10;10
15;005;Arteixo;01-009-A;739;0;739;397;0;4;342;397;393;130;0;0;3;3;168;42;0;16;31
15;005;Arteixo;01-009-B;687;0;687;393;5;3;294;388;385;119;0;2;1;3;190;38;1;13;18
15;005;Arteixo;01-010-A;722;0;722;472;6;4;250;466;462;193;0;0;2;2;187;50;1;14;13
15;005;Arteixo;01-010-B;638;0;638;403;7;2;235;396;394;164;0;0;4;1;157;47;0;9;12
15;005;Arteixo;01-011-A;545;0;545;295;6;1;250;289;288;124;0;1;3;3;110;34;0;4;9
15;005;Arteixo;01-011-B;501;0;501;284;1;4;217;283;279;104;0;0;4;1;124;32;0;6;8
15;005;Arteixo;01-012-U;873;0;873;535;9;7;338;526;519;185;1;1;4;2;238;57;1;8;22
15;005;Arteixo;02-001-A;663;0;663;425;4;3;238;421;418;114;0;1;3;4;237;44;1;2;12
15;005;Arteixo;02-001-B;448;0;448;312;2;3;136;310;307;84;0;1;1;2;159;45;0;6;9
15;005;Arteixo;02-002-A;640;0;640;402;5;0;238;397;397;146;0;3;1;3;186;39;0;6;13
15;005;Arteixo;02-002-B;696;0;696;438;10;3;258;428;425;141;1;0;1;0;209;50;0;13;10
15;005;Arteixo;03-001-A;671;0;671;408;0;1;263;408;407;111;0;0;4;0;225;52;1;5;9
15;005;Arteixo;03-001-B;609;0;609;379;4;3;230;375;372;107;0;0;4;4;185;50;1;9;12
15;005;Arteixo;04-001-A;777;0;777;449;5;4;328;444;440;172;1;2;3;3;170;60;1;16;12
15;005;Arteixo;04-001-B;767;0;767;459;5;1;308;454;453;169;1;1;3;2;194;60;0;6;17
15;005;Arteixo;04-002-A;852;0;852;431;2;4;421;429;425;132;4;0;4;1;194;51;0;9;30
15;005;Arteixo;04-002-B;865;0;865;511;3;4;354;508;504;176;0;3;0;3;226;74;0;6;16
15;005;Arteixo;04-003-A;653;0;653;365;3;2;288;362;360;116;0;0;5;1;163;45;1;12;17
15;005;Arteixo;04-003-B;645;0;645;394;3;5;251;391;386;110;0;0;2;6;192;47;0;13;16
15;005;Arteixo;04-003-C;411;0;411;238;2;1;173;236;235;74;0;0;3;0;95;55;0;4;4
15;005;Arteixo;04-004-A;758;0;758;405;1;4;353;404;400;133;0;2;1;3;168;60;0;14;19
15;005;Arteixo;04-004-B;755;0;755;420;0;7;335;420;413;123;1;0;4;3;193;61;0;9;19
15;006;Arzúa;01-001-A;739;0;739;532;8;2;207;524;522;193;0;1;1;0;276;41;0;6;4
15;006;Arzúa;01-001-B;644;0;644;457;7;5;187;450;445;176;1;0;1;0;219;35;0;4;9
15;006;Arzúa;01-002-A;494;0;494;356;3;5;138;353;348;113;0;0;0;0;198;31;0;1;5
15;006;Arzúa;01-002-B;457;0;457;279;3;4;178;276;272;70;0;0;0;0;168;26;0;7;1
15;006;Arzúa;01-003-U;599;0;599;416;7;1;183;409;408;108;0;1;1;0;246;47;0;1;4
15;006;Arzúa;01-004-A;448;0;448;283;3;1;165;280;279;81;0;1;0;0;167;19;0;4;7
15;006;Arzúa;01-004-B;567;0;567;391;3;1;176;388;387;99;0;1;0;0;245;40;1;0;1
15;006;Arzúa;01-007-A;492;0;492;309;0;6;183;309;303;123;1;0;1;0;143;28;0;4;3
15;006;Arzúa;01-007-B;559;0;559;376;4;2;183;372;370;128;0;1;0;0;197;35;0;4;5
15;070;As Pontes de García Rodríguez;01-001-U;572;0;572;366;3;11;206;363;352;131;0;0;3;0;134;71;1;6;6
15;070;As Pontes de García Rodríguez;01-002-A;951;0;951;674;10;8;277;664;656;260;1;1;2;1;233;138;0;13;7
15;070;As Pontes de García Rodríguez;01-002-B;863;0;863;554;15;14;309;539;525;188;0;2;1;1;203;102;0;13;15
15;070;As Pontes de García Rodríguez;01-003-A;700;0;700;460;3;8;240;457;449;170;0;0;0;0;161;106;2;6;4
15;070;As Pontes de García Rodríguez;01-003-B;649;0;649;431;5;5;218;426;421;178;0;1;0;1;159;70;0;5;7
15;070;As Pontes de García Rodríguez;01-004-A;747;0;747;493;8;6;254;485;479;187;0;2;1;2;148;120;1;11;7
15;070;As Pontes de García Rodríguez;01-004-B;668;0;668;438;8;4;230;430;426;165;0;0;0;2;154;88;0;9;8
15;070;As Pontes de García Rodríguez;01-005-U;743;0;743;485;9;4;258;476;472;202;0;1;1;1;141;103;1;11;11
15;070;As Pontes de García Rodríguez;01-006-A;571;0;571;387;10;9;184;377;368;119;0;1;0;1;161;75;0;2;9
15;070;As Pontes de García Rodríguez;01-006-B;525;0;525;331;7;5;194;324;319;111;0;0;0;1;130;60;0;8;9
15;070;As Pontes de García Rodríguez;01-007-U;587;0;587;383;5;3;204;378;375;105;0;1;1;2;163;85;2;4;12
15;070;As Pontes de García Rodríguez;01-008-A;269;0;269;165;2;0;104;163;163;48;0;0;0;0;72;39;0;4;0
15;070;As Pontes de García Rodríguez;01-008-B;439;0;439;278;5;3;161;273;270;68;0;1;1;0;139;50;0;4;7
15;081;As Somozas;01-001-A;404;0;404;315;6;5;89;309;304;75;0;0;0;0;211;12;0;1;5
15;081;As Somozas;01-001-B;313;0;313;229;2;1;84;227;226;54;0;0;0;3;153;13;1;0;2
15;081;As Somozas;01-001-C;223;0;223;157;1;2;66;156;154;43;0;1;0;0;100;8;1;0;1
15;008;Bergondo;01-001-A;942;0;942;643;5;4;299;638;634;183;0;2;0;2;357;60;0;20;10
15;008;Bergondo;01-001-B;404;0;404;284;3;1;120;281;280;70;0;1;1;0;149;36;0;8;15
15;008;Bergondo;01-002-U;757;0;757;514;6;3;243;508;505;143;0;2;1;0;276;53;1;14;15
15;008;Bergondo;02-001-A;675;0;675;481;5;2;194;476;474;119;0;1;3;0;282;49;0;10;10
15;008;Bergondo;02-001-B;602;0;602;390;8;2;212;382;380;108;1;2;3;0;195;52;0;2;17
15;008;Bergondo;03-001-A;648;0;648;456;7;3;192;449;446;118;0;0;5;4;240;50;0;10;19
15;008;Bergondo;03-001-B;598;0;598;424;8;2;174;416;414;121;0;1;2;0;202;58;0;13;17
15;008;Bergondo;03-001-C;440;0;440;321;2;2;119;319;317;93;0;0;3;0;168;37;0;6;10
15;008;Bergondo;03-002-A;432;0;432;312;6;7;120;306;299;88;0;0;2;2;159;37;0;5;6
15;008;Bergondo;03-002-B;440;0;440;298;1;1;142;297;296;89;0;0;1;0;144;42;0;10;10
15;009;Betanzos;01-001-A;344;0;344;224;6;1;120;218;217;51;0;0;1;1;123;30;0;2;9
15;009;Betanzos;01-001-B;870;0;870;565;8;5;305;557;552;192;1;2;3;1;232;85;3;25;8
15;009;Betanzos;01-004-U;971;0;971;666;3;3;305;663;660;202;1;2;0;0;313;103;0;19;20
15;009;Betanzos;01-005-A;645;0;645;450;2;5;195;448;443;138;2;1;1;2;231;53;0;7;8
15;009;Betanzos;01-005-B;614;0;614;427;6;6;187;421;415;103;0;2;0;1;227;63;0;14;5
15;009;Betanzos;01-006-A;800;0;800;567;8;6;233;559;553;173;0;1;0;1;273;83;0;10;12
15;009;Betanzos;01-006-B;743;0;743;519;7;6;224;512;506;141;0;1;2;1;257;72;3;14;15
15;009;Betanzos;01-007-A;881;0;881;652;6;4;229;646;642;196;2;1;3;2;300;99;0;16;23
15;009;Betanzos;01-007-B;398;0;398;283;1;5;115;282;277;80;0;1;3;0;122;59;0;9;3
15;009;Betanzos;01-008-A;236;0;236;140;2;2;96;138;136;31;0;0;0;0;83;16;0;4;2
15;009;Betanzos;01-008-B;522;0;522;346;8;5;176;338;333;92;0;0;3;0;153;64;0;13;8
15;009;Betanzos;01-008-C;522;0;522;350;4;1;172;346;345;108;2;0;0;0;154;67;0;8;6
15;009;Betanzos;01-009-U;664;0;664;452;5;7;212;447;440;128;0;1;0;2;225;63;0;12;9
15;009;Betanzos;01-010-A;672;0;672;477;9;3;195;468;465;143;0;1;1;1;226;69;0;10;14
15;009;Betanzos;01-010-B;333;0;333;222;2;3;111;220;217;76;0;0;1;0;96;35;1;6;2
15;009;Betanzos;01-010-C;236;0;236;169;1;2;67;168;166;48;0;1;2;0;58;44;0;8;5
15;009;Betanzos;01-012-A;593;0;593;429;5;4;164;424;420;136;1;1;0;0;205;55;1;9;12
15;009;Betanzos;01-012-B;584;0;584;431;3;6;153;428;422;139;0;0;0;0;216;50;0;9;8
15;010;Boimorto;01-001-A;492;0;492;315;1;1;177;314;313;77;0;0;1;0;202;29;0;1;3
15;010;Boimorto;01-001-B;359;0;359;254;2;2;105;252;250;66;0;0;0;0;138;40;0;2;4
15;010;Boimorto;02-001-A;446;0;446;336;1;4;110;335;331;84;0;0;0;0;203;40;0;0;4
15;010;Boimorto;02-001-B;355;0;355;248;3;8;107;245;237;43;1;0;0;0;161;29;0;2;1
15;011;Boiro;01-001-A;674;0;674;412;4;2;262;408;406;123;0;0;3;0;207;57;0;4;12
15;011;Boiro;01-001-B;699;0;699;442;6;3;257;436;433;132;0;2;6;3;198;70;1;4;17
15;011;Boiro;01-002-A;675;0;675;409;4;2;266;405;403;137;0;0;1;1;185;56;1;6;16
15;011;Boiro;01-002-B;692;0;692;428;6;3;264;422;419;160;0;0;2;0;190;47;1;6;13
15;011;Boiro;01-003-A;739;0;739;488;15;3;251;473;470;157;2;3;2;1;225;55;2;11;12
15;011;Boiro;01-003-B;838;0;838;535;11;8;303;524;516;165;0;0;0;1;242;86;0;8;14
15;011;Boiro;01-005-A;621;0;621;379;2;2;242;377;375;109;0;0;1;1;165;64;0;10;25
15;011;Boiro;01-005-B;591;0;591;404;5;10;187;399;389;113;1;0;1;0;181;66;0;8;19
15;011;Boiro;01-006-U;665;0;665;442;9;1;223;433;432;145;0;0;2;2;192;67;0;2;22
15;011;Boiro;01-007-A;665;0;665;426;1;2;239;425;423;134;0;1;1;0;219;49;0;8;11
15;011;Boiro;01-007-B;729;0;729;503;9;1;226;494;493;189;0;2;1;2;204;63;0;9;23
15;011;Boiro;01-008-A;538;0;538;311;4;3;227;307;304;85;0;0;4;1;157;36;0;7;14
15;011;Boiro;01-008-B;702;0;702;426;5;3;276;421;418;143;0;1;4;2;195;46;0;12;15
15;011;Boiro;01-009-U;938;0;938;606;6;6;332;600;594;228;0;0;4;0;266;70;1;9;16
15;011;Boiro;01-010-U;872;0;872;555;9;5;317;546;541;198;0;1;0;4;242;71;0;13;12
15;011;Boiro;02-001-U;740;0;740;476;14;1;264;462;461;120;0;1;2;0;244;79;0;9;6
15;011;Boiro;02-002-U;774;0;774;466;11;5;308;455;450;138;1;3;2;1;233;45;0;9;18
15;011;Boiro;02-003-U;579;0;579;360;7;3;219;353;350;117;0;0;1;2;176;38;0;6;10
15;011;Boiro;03-001-A;572;0;572;368;6;1;204;362;361;97;1;1;1;1;205;42;0;3;10
15;011;Boiro;03-001-B;513;0;513;312;0;3;201;312;309;71;1;0;3;1;186;30;1;3;13
