C¢d. Cir.;C¢d. Con.;Concello;Mesa;Censo;Certif. Alta;Certif. Correc.;Censo Total;Votos electores;Votos interventores;Votos Totais;Votos nulos;Votos brancos;PCTG;PUM+J;PACMA;B.N.G.;PODEMOS-ESQUERDA UNIDA-ANOVA;PP;CCD-AU.TO.NO.MO;PSdeG-PSOE;EQUO;VOX;EN MAREA-COMPROMISO POR GALICIA-PARTIDO GALEGUISTA;RECORTES CERO-ESCO-OV-M;Cs;P-LIB
15;7;A Ba¤a;1-001 -A;479;0;0;479;309;0;309;3;3;0;0;0;64;6;165;0;63;0;3;0;0;2;0
15;7;A Ba¤a;1-001 -B;487;0;0;487;270;0;270;0;0;1;1;0;53;4;168;0;38;0;5;0;0;0;0
15;7;A Ba¤a;1-002 -A;410;0;0;410;259;0;259;1;5;0;0;1;32;2;151;0;58;0;6;2;0;1;0
15;7;A Ba¤a;1-002 -B;440;0;0;440;293;0;293;4;2;0;0;0;48;2;159;0;76;0;2;0;0;0;0
15;7;A Ba¤a;1-002 -C;357;0;0;357;224;0;224;0;2;0;0;0;24;3;129;0;66;0;0;0;0;0;0
15;7;A Ba¤a;2-001 -A;348;0;0;348;215;0;215;1;0;1;0;0;48;1;107;0;54;0;3;0;0;0;0
15;7;A Ba¤a;2-001 -B;273;0;0;273;166;0;166;0;0;0;0;0;27;4;101;0;34;0;0;0;0;0;0
15;7;A Ba¤a;2-001 -C;336;0;0;336;198;0;198;2;0;0;0;0;30;3;129;0;30;0;2;0;0;2;0
15;18;A Capela;1-001 -A;727;0;0;727;439;0;439;7;1;0;1;0;143;15;136;0;134;0;1;1;0;0;0
15;18;A Capela;1-001 -B;360;0;0;360;220;0;220;2;3;1;0;0;53;3;92;0;59;1;6;0;0;0;0
15;30;A Coru¤a;1-001 -U;786;0;0;786;519;0;519;0;4;0;0;2;83;28;312;0;60;1;25;0;0;4;0
15;30;A Coru¤a;1-002 -U;684;0;0;684;451;0;451;1;4;0;0;3;91;20;257;0;54;2;17;0;0;2;0
15;30;A Coru¤a;1-003 -A;558;0;0;558;351;1;352;1;5;0;0;4;100;29;141;0;56;2;9;2;0;3;0
15;30;A Coru¤a;1-003 -B;492;0;0;492;303;0;303;3;2;0;0;1;88;27;138;0;34;1;5;1;0;3;0
15;30;A Coru¤a;1-004 -A;671;0;0;671;433;0;433;1;4;0;0;5;77;25;248;0;59;2;10;0;0;2;0
15;30;A Coru¤a;1-004 -B;588;0;0;588;369;0;369;2;6;1;0;0;78;20;196;0;48;5;11;0;0;2;0
15;30;A Coru¤a;1-005 -A;609;1;0;610;356;0;356;2;4;0;0;0;58;21;204;0;40;0;25;1;0;1;0
15;30;A Coru¤a;1-005 -B;536;0;0;536;343;0;343;2;4;0;0;1;65;18;196;0;39;0;14;2;0;2;0
15;30;A Coru¤a;1-006 -U;783;0;0;783;453;0;453;5;9;1;0;3;127;23;187;0;77;1;13;3;0;4;0
15;30;A Coru¤a;1-007 -A;735;0;0;735;352;0;352;0;2;0;0;3;63;20;192;0;52;0;14;2;0;4;0
15;30;A Coru¤a;1-007 -B;846;0;0;846;388;0;388;6;3;1;1;3;93;26;173;0;56;2;17;2;0;5;0
15;30;A Coru¤a;1-008 -A;647;0;0;647;429;0;429;2;2;0;0;2;97;28;234;0;54;1;6;0;0;3;0
15;30;A Coru¤a;1-008 -B;541;0;0;541;362;0;362;1;3;0;0;1;100;20;177;0;49;0;8;0;0;2;1
15;30;A Coru¤a;1-009 -A;514;0;0;514;332;0;332;3;1;0;0;0;94;11;163;0;50;0;7;1;1;1;0
15;30;A Coru¤a;1-009 -B;621;0;0;621;373;0;373;3;4;0;1;2;92;21;184;0;52;0;10;1;0;3;0
15;30;A Coru¤a;1-012 -U;995;0;0;995;609;0;609;2;4;0;0;2;99;30;395;0;56;0;15;0;1;5;0
15;30;A Coru¤a;2-001 -U;867;0;0;867;494;0;494;1;3;1;1;5;115;48;223;0;76;0;10;2;1;8;0
15;30;A Coru¤a;2-002 -U;639;0;0;639;380;0;380;3;1;0;1;2;122;25;150;0;71;0;5;0;0;0;0
15;30;A Coru¤a;2-003 -A;741;0;0;741;478;0;478;1;10;1;0;1;100;27;262;0;61;3;8;1;0;3;0
15;30;A Coru¤a;2-003 -B;678;0;0;678;465;0;465;1;4;0;0;0;101;24;267;0;50;1;15;0;0;2;0
15;30;A Coru¤a;2-004 -U;680;0;0;680;449;0;449;3;3;0;0;3;108;30;212;0;81;0;7;1;0;1;0
15;30;A Coru¤a;2-005 -U;881;0;0;881;518;0;518;1;1;0;1;4;162;24;208;1;103;1;6;2;1;3;0
15;30;A Coru¤a;2-006 -A;608;0;0;608;356;0;356;0;3;0;0;3;96;32;149;0;61;0;11;1;0;0;0
15;30;A Coru¤a;2-006 -B;599;0;0;599;373;0;373;4;5;0;2;4;89;15;184;0;64;0;4;1;1;0;0
15;30;A Coru¤a;2-007 -A;751;0;0;751;474;0;474;3;7;1;1;2;140;32;192;0;82;0;6;3;0;5;0
15;30;A Coru¤a;2-007 -B;696;0;0;696;460;0;460;2;8;1;2;0;130;37;185;0;80;0;14;1;0;0;0
15;30;A Coru¤a;2-008 -A;768;0;0;768;453;0;453;3;1;0;1;4;112;39;183;1;96;1;7;2;0;2;1
15;30;A Coru¤a;2-008 -B;847;0;0;847;541;0;541;5;4;0;0;4;188;38;201;1;84;3;8;4;0;1;0
15;30;A Coru¤a;2-009 -A;719;0;0;719;447;0;447;2;5;0;0;5;120;41;168;0;90;0;11;2;1;2;0
15;30;A Coru¤a;2-009 -B;806;0;0;806;457;0;457;2;2;2;1;4;132;40;178;0;91;0;4;1;0;0;0
15;30;A Coru¤a;2-010 -A;615;0;0;615;347;0;347;2;6;1;0;4;98;21;128;0;73;0;6;3;1;4;0
15;30;A Coru¤a;2-010 -B;546;0;0;546;315;0;315;1;5;0;0;3;90;25;100;0;81;1;4;2;0;3;0
15;30;A Coru¤a;2-011 -U;913;0;0;913;555;0;555;2;1;0;0;1;152;23;221;0;128;0;21;1;2;2;1
15;30;A Coru¤a;2-012 -U;815;0;0;815;449;0;449;2;1;1;0;4;137;35;170;1;91;1;5;0;0;1;0
15;30;A Coru¤a;2-013 -U;888;0;0;888;465;0;465;7;7;0;1;2;147;39;145;0;99;2;7;4;0;5;0
15;30;A Coru¤a;2-014 -U;820;0;0;820;494;0;494;4;8;0;0;3;128;24;231;0;76;0;14;0;0;5;1
15;30;A Coru¤a;2-015 -A;564;0;0;564;301;0;301;1;1;0;0;3;94;17;120;0;52;1;9;0;1;2;0
15;30;A Coru¤a;2-015 -B;564;0;0;564;273;1;274;1;4;1;0;1;91;25;95;0;49;0;1;2;0;4;0
15;30;A Coru¤a;2-016 -U;872;0;0;872;464;0;464;3;3;0;0;2;122;35;171;0;109;2;6;2;0;9;0
15;30;A Coru¤a;2-017 -A;726;0;0;726;402;0;402;1;5;1;1;1;118;25;151;0;87;0;8;0;1;3;0
15;30;A Coru¤a;2-017 -B;653;0;0;653;348;0;348;0;5;0;0;3;97;22;132;1;81;0;6;0;0;1;0
15;30;A Coru¤a;2-018 -A;707;0;0;707;379;0;379;3;5;0;2;2;100;23;146;0;90;0;1;1;1;4;1
15;30;A Coru¤a;2-018 -B;691;0;0;691;384;0;384;3;3;0;0;2;127;26;124;0;90;0;5;2;1;1;0
15;30;A Coru¤a;2-019 -U;651;0;0;651;334;0;334;1;2;0;0;3;111;22;109;0;81;1;3;0;0;1;0
15;30;A Coru¤a;2-020 -A;514;0;0;514;283;0;283;1;1;0;0;2;91;16;90;0;77;1;4;0;0;0;0
15;30;A Coru¤a;2-020 -B;500;0;0;500;268;0;268;1;2;1;0;1;62;22;94;0;76;0;7;2;0;0;0
15;30;A Coru¤a;2-021 -A;660;0;0;660;399;0;399;1;8;0;2;2;106;33;150;0;78;1;14;3;0;1;0
15;30;A Coru¤a;2-021 -B;780;0;0;780;502;0;502;4;8;1;0;2;142;35;188;0;104;0;11;1;0;5;1
15;30;A Coru¤a;2-022 -A;835;0;0;835;539;0;539;8;6;0;1;5;154;53;182;0;103;0;21;1;0;4;1
15;30;A Coru¤a;2-022 -B;764;0;0;764;509;0;509;5;8;0;1;4;146;44;198;0;85;1;15;0;0;2;0
15;30;A Coru¤a;2-023 -U;901;0;0;901;504;1;505;2;14;0;0;5;123;32;190;0;125;1;8;1;0;3;1
15;30;A Coru¤a;3-001 -U;726;0;0;726;507;0;507;2;2;0;0;0;61;18;363;0;42;2;16;0;0;1;0
15;30;A Coru¤a;3-002 -A;541;0;0;541;368;0;368;1;1;0;0;0;30;5;286;0;28;1;9;1;0;6;0
15;30;A Coru¤a;3-002 -B;520;0;0;520;369;0;369;1;7;1;0;0;39;8;266;0;32;1;9;2;0;3;0
15;30;A Coru¤a;3-003 -A;611;0;0;611;393;0;393;4;1;0;0;0;39;14;253;0;72;0;7;1;0;2;0
15;30;A Coru¤a;3-003 -B;610;0;0;610;401;0;401;1;2;0;0;1;33;5;288;1;44;0;23;0;1;2;0
15;30;A Coru¤a;3-004 -U;810;0;0;810;466;0;466;1;2;0;0;2;118;34;219;0;67;2;14;1;0;6;0
15;30;A Coru¤a;3-005 -A;612;0;0;612;423;0;423;3;0;1;0;1;70;10;272;0;46;1;14;2;0;3;0
15;30;A Coru¤a;3-005 -B;524;0;0;524;362;0;362;2;5;0;0;0;49;9;249;0;28;0;14;4;0;2;0
15;30;A Coru¤a;3-006 -A;495;0;0;495;297;0;297;0;5;0;0;0;47;2;207;0;27;0;8;1;0;0;0
15;30;A Coru¤a;3-006 -B;500;0;0;500;330;0;330;0;6;0;0;2;39;6;223;0;37;1;10;5;0;1;0
15;30;A Coru¤a;3-007 -A;631;0;0;631;451;0;451;0;3;0;1;2;35;23;330;0;32;0;18;1;0;6;0
15;30;A Coru¤a;3-007 -B;567;0;0;567;392;0;392;0;2;0;0;2;40;9;299;0;28;0;11;1;0;0;0
15;30;A Coru¤a;3-009 -A;562;0;0;562;366;0;366;0;2;0;0;1;30;10;264;0;43;1;10;4;0;1;0
15;30;A Coru¤a;3-009 -B;487;0;0;487;332;0;332;0;2;0;1;2;36;9;223;0;49;2;4;1;1;2;0
15;30;A Coru¤a;3-010 -A;496;0;0;496;277;0;277;1;7;0;0;0;67;20;141;0;32;0;7;1;0;1;0
15;30;A Coru¤a;3-010 -B;503;0;0;503;284;0;284;3;2;0;0;1;62;24;152;0;31;0;6;1;1;1;0
15;30;A Coru¤a;3-011 -U;792;0;0;792;530;0;530;1;7;0;0;0;84;21;323;0;63;1;23;0;0;7;0
15;30;A Coru¤a;3-012 -U;721;0;0;721;401;0;401;6;5;0;1;2;99;30;160;1;77;1;7;5;1;6;0
15;30;A Coru¤a;3-013 -A;617;0;0;617;340;0;340;1;4;1;0;6;83;17;154;0;63;1;7;1;0;2;0
15;30;A Coru¤a;3-013 -B;545;0;0;545;294;0;294;0;1;0;0;1;69;24;126;0;57;1;9;2;1;3;0
15;30;A Coru¤a;3-014 -U;909;0;0;909;564;0;564;1;8;1;1;5;126;31;279;0;80;1;15;4;1;10;1
15;30;A Coru¤a;3-015 -U;939;0;0;939;650;0;650;3;4;0;0;2;77;19;422;0;97;3;18;1;0;3;1
15;30;A Coru¤a;3-016 -A;816;0;0;816;543;0;543;4;3;0;0;3;99;19;301;1;81;0;25;2;0;5;0
15;30;A Coru¤a;3-016 -B;776;0;0;776;510;0;510;3;5;0;1;2;93;23;280;0;76;0;21;2;0;4;0
15;30;A Coru¤a;3-017 -A;599;0;0;599;366;0;366;4;3;2;0;2;60;13;219;0;54;0;6;2;0;1;0
15;30;A Coru¤a;3-017 -B;569;0;0;569;365;0;365;2;2;1;0;2;76;11;200;0;54;0;15;1;0;1;0
15;30;A Coru¤a;3-018 -A;625;0;0;625;389;0;389;3;5;0;0;2;83;21;208;0;57;0;6;2;0;1;1
15;30;A Coru¤a;3-018 -B;575;0;0;575;359;0;359;2;3;0;0;1;88;20;174;0;62;0;3;2;0;4;0
15;30;A Coru¤a;3-020 -A;613;0;0;613;377;0;377;4;8;0;0;1;68;24;206;1;55;0;8;0;0;2;0
15;30;A Coru¤a;3-020 -B;716;0;0;716;437;1;438;6;5;0;0;7;98;29;209;0;69;1;10;0;0;3;1
15;30;A Coru¤a;3-021 -U;658;0;0;658;415;0;415;2;4;0;0;3;79;19;227;0;60;3;11;0;0;7;0
15;30;A Coru¤a;3-022 -U;858;1;0;859;529;0;529;1;2;0;2;3;108;33;278;0;82;0;10;4;0;5;1
15;30;A Coru¤a;3-023 -U;577;0;0;577;360;0;360;0;0;1;0;1;70;17;188;1;67;0;11;2;0;2;0
15;30;A Coru¤a;4-001 -U;766;0;0;766;440;1;441;3;3;2;0;2;99;39;200;0;69;0;16;3;2;1;2
15;30;A Coru¤a;4-002 -A;516;0;0;516;311;0;311;1;2;0;0;0;76;16;144;0;60;0;9;1;0;2;0
15;30;A Coru¤a;4-002 -B;473;0;0;473;281;0;281;4;1;0;0;1;67;16;139;0;41;0;7;1;0;3;1
15;30;A Coru¤a;4-003 -U;846;0;0;846;439;0;439;4;1;0;2;8;128;20;182;0;80;1;9;0;1;3;0
15;30;A Coru¤a;4-004 -U;922;0;0;922;412;0;412;1;2;0;0;2;131;19;149;0;99;1;5;0;0;3;0
15;30;A Coru¤a;4-005 -U;973;0;0;973;460;0;460;1;5;0;0;1;88;24;246;0;86;0;6;2;0;1;0
15;30;A Coru¤a;4-006 -U;917;0;0;917;421;0;421;3;2;1;0;2;100;16;195;0;84;1;13;0;1;3;0
15;30;A Coru¤a;4-007 -A;805;0;0;805;446;0;446;4;7;0;0;2;123;19;176;1;100;0;8;3;0;2;1
15;30;A Coru¤a;4-007 -B;737;0;0;737;428;0;428;4;7;0;0;3;122;16;172;0;82;0;12;0;0;7;3
15;30;A Coru¤a;4-008 -U;945;0;0;945;528;0;528;3;1;1;0;5;134;41;213;0;113;1;12;0;1;2;1
15;30;A Coru¤a;4-009 -U;924;0;0;924;508;0;508;5;2;1;0;4;150;19;213;0;89;0;14;3;0;5;3
15;30;A Coru¤a;4-010 -A;701;0;0;701;389;0;389;3;4;2;0;1;102;32;154;0;77;0;7;1;1;4;1
15;30;A Coru¤a;4-010 -B;623;0;0;623;340;0;340;1;1;0;0;4;92;20;141;0;67;0;9;4;0;1;0
15;30;A Coru¤a;4-011 -U;904;0;0;904;493;0;493;0;6;0;2;2;119;30;218;0;103;1;7;1;1;3;0
15;30;A Coru¤a;4-012 -U;968;0;0;968;516;0;516;2;6;0;0;3;129;29;216;1;113;0;7;5;0;5;0
15;30;A Coru¤a;4-013 -A;641;0;0;641;338;0;338;1;5;0;0;6;107;21;117;1;68;1;8;1;0;2;0
15;30;A Coru¤a;4-013 -B;637;0;0;637;329;0;329;0;2;0;0;1;74;20;162;0;56;0;9;0;0;4;1
15;30;A Coru¤a;4-014 -U;693;0;0;693;364;0;364;2;2;0;0;2;97;23;132;0;93;1;6;1;1;4;0
15;30;A Coru¤a;4-015 -A;646;0;0;646;349;0;349;1;1;0;0;2;89;27;148;0;71;0;5;0;0;4;1
15;30;A Coru¤a;4-015 -B;617;0;0;617;321;0;321;6;5;1;0;4;76;17;136;0;67;0;5;1;0;3;0
15;30;A Coru¤a;4-018 -U;798;0;0;798;427;0;427;2;1;0;0;2;108;17;198;1;82;0;12;0;3;1;0
15;30;A Coru¤a;4-019 -U;671;0;0;671;334;0;334;4;6;1;1;2;78;24;137;0;70;2;5;1;1;2;0
15;30;A Coru¤a;4-020 -A;520;0;0;520;247;0;247;3;3;0;0;3;55;12;108;3;51;0;4;0;0;4;1
15;30;A Coru¤a;4-020 -B;499;0;0;499;254;0;254;0;4;0;0;2;48;17;119;0;53;0;8;2;0;1;0
15;30;A Coru¤a;4-021 -U;551;0;0;551;250;0;250;5;2;0;0;3;67;16;105;0;44;0;6;0;1;1;0
15;30;A Coru¤a;4-022 -U;834;0;0;834;379;0;379;1;2;0;0;1;97;29;159;0;81;1;6;2;0;0;0
15;30;A Coru¤a;4-023 -A;791;0;0;791;413;0;413;5;3;0;0;4;113;20;164;1;89;0;6;3;1;4;0
15;30;A Coru¤a;4-023 -B;700;0;0;700;361;0;361;1;5;1;0;1;85;25;167;1;66;0;5;0;0;4;0
15;30;A Coru¤a;4-024 -U;682;0;0;682;354;0;354;1;3;3;0;2;106;13;156;0;58;0;9;3;0;0;0
15;30;A Coru¤a;4-025 -U;811;0;0;811;387;0;387;2;6;0;0;1;86;22;170;0;87;1;9;1;0;2;0
15;30;A Coru¤a;4-026 -U;728;0;0;728;349;0;349;2;2;0;0;1;96;17;152;0;66;0;6;4;0;2;1
15;30;A Coru¤a;4-028 -A;529;0;0;529;276;0;276;0;1;1;0;1;76;12;103;0;67;0;9;2;0;4;0
15;30;A Coru¤a;4-028 -B;482;0;0;482;267;0;267;2;2;0;0;2;69;14;100;0;63;0;9;1;0;5;0
15;30;A Coru¤a;4-029 -U;835;0;0;835;428;1;429;1;3;1;0;0;99;17;219;0;75;0;11;1;1;1;0
15;30;A Coru¤a;5-001 -A;713;0;0;713;484;0;484;2;2;1;0;1;63;23;332;0;45;0;14;0;0;1;0
15;30;A Coru¤a;5-001 -B;651;0;0;651;446;0;446;2;5;0;0;0;65;10;309;0;35;0;18;1;0;1;0
15;30;A Coru¤a;5-002 -U;909;0;0;909;611;0;611;0;7;0;0;1;77;30;396;0;80;1;15;0;0;4;0
15;30;A Coru¤a;5-003 -A;608;0;0;608;408;0;408;0;7;0;0;3;60;7;273;0;43;0;12;1;0;2;0
15;30;A Coru¤a;5-003 -B;585;0;0;585;395;0;395;1;5;0;0;3;60;12;252;0;38;0;17;2;1;4;0
15;30;A Coru¤a;5-004 -A;783;0;0;783;524;0;524;1;11;0;0;1;80;9;320;0;75;3;17;0;2;5;0
15;30;A Coru¤a;5-004 -B;656;0;0;656;446;0;446;1;2;0;0;1;62;14;282;0;70;0;10;0;0;4;0
15;30;A Coru¤a;5-005 -A;558;0;0;558;330;1;331;3;6;1;4;0;61;5;177;0;58;0;9;2;0;5;0
15;30;A Coru¤a;5-005 -B;515;0;0;515;321;0;321;2;2;0;0;0;68;14;179;0;47;0;5;0;0;4;0
15;30;A Coru¤a;5-006 -A;654;0;0;654;408;1;409;2;8;0;0;2;87;27;189;0;82;1;7;2;1;1;0
15;30;A Coru¤a;5-006 -B;639;0;0;639;393;0;393;1;6;0;0;0;91;25;197;0;66;0;6;0;1;0;0
15;30;A Coru¤a;5-007 -A;639;0;0;639;393;0;393;2;2;0;0;3;111;28;156;0;77;0;9;0;0;5;0
15;30;A Coru¤a;5-007 -B;761;0;0;761;471;0;471;6;5;0;0;2;126;29;203;0;83;0;8;1;1;6;1
15;30;A Coru¤a;5-008 -A;939;0;0;939;433;0;433;5;6;0;1;7;112;35;165;0;86;0;10;1;1;4;0
15;30;A Coru¤a;5-008 -B;834;0;0;834;394;0;394;2;7;0;0;4;94;20;161;1;82;0;16;3;1;2;1
15;30;A Coru¤a;5-009 -A;574;0;0;574;342;0;342;0;2;0;1;0;76;33;154;0;62;1;10;1;0;2;0
15;30;A Coru¤a;5-009 -B;537;1;0;538;328;0;328;0;2;0;0;2;85;22;138;0;64;1;12;1;0;1;0
15;30;A Coru¤a;5-010 -U;656;0;0;656;321;0;321;0;0;0;0;1;83;41;113;0;75;0;8;0;0;0;0
15;30;A Coru¤a;5-011 -A;761;0;0;761;337;0;337;0;0;0;0;4;83;29;132;0;72;0;15;1;0;1;0
15;30;A Coru¤a;5-011 -B;366;0;0;366;144;0;144;0;1;0;0;1;23;9;75;0;26;0;6;2;0;1;0
15;30;A Coru¤a;5-012 -A;225;0;0;225;121;0;121;2;3;0;0;0;30;7;47;0;25;1;6;0;0;0;0
15;30;A Coru¤a;5-012 -B;616;0;0;616;383;0;383;1;4;0;1;3;118;29;136;0;74;0;10;1;0;5;1
15;30;A Coru¤a;5-012 -C;611;0;0;611;376;0;376;2;7;0;0;3;110;22;143;0;67;1;16;1;1;3;0
15;30;A Coru¤a;5-013 -U;870;0;0;870;586;0;586;4;8;1;1;3;106;13;336;0;84;2;20;2;0;6;0
15;30;A Coru¤a;5-014 -A;917;0;0;917;559;1;560;4;5;0;1;2;105;24;321;1;70;3;16;0;0;8;0
15;30;A Coru¤a;5-014 -B;829;0;0;829;518;0;518;3;6;0;1;1;106;30;288;0;65;1;13;1;0;3;0
15;30;A Coru¤a;5-015 -A;607;0;0;607;363;0;363;1;6;0;1;2;90;26;135;0;82;1;13;0;0;5;1
15;30;A Coru¤a;5-015 -B;507;0;0;507;299;1;300;4;5;0;0;2;83;25;110;0;62;0;5;2;0;2;0
15;30;A Coru¤a;5-016 -A;545;0;0;545;282;1;283;0;4;1;1;0;81;18;115;0;58;0;3;2;0;0;0
15;30;A Coru¤a;5-016 -B;500;0;0;500;277;0;277;0;2;0;0;0;79;19;115;1;49;1;10;0;0;1;0
15;30;A Coru¤a;5-017 -A;770;0;0;770;478;0;478;0;11;0;1;2;146;22;193;0;84;1;12;1;0;5;0
15;30;A Coru¤a;5-017 -B;666;0;0;666;412;0;412;1;3;0;0;3;115;28;168;2;71;3;11;2;1;4;0
15;30;A Coru¤a;5-018 -A;909;0;0;909;577;0;577;5;11;0;0;2;188;39;215;0;96;2;13;0;1;4;1
15;30;A Coru¤a;5-018 -B;878;0;0;878;542;0;542;6;10;1;0;1;172;31;198;1;110;1;8;1;2;0;0
15;30;A Coru¤a;5-019 -A;549;0;0;549;373;0;373;1;3;0;0;2;98;28;162;0;57;1;15;0;1;5;0
15;30;A Coru¤a;5-019 -B;540;0;0;540;315;0;315;1;0;0;0;4;93;14;145;0;46;1;8;2;0;1;0
15;30;A Coru¤a;5-020 -U;902;0;0;902;565;1;566;1;6;0;1;6;168;36;211;0;115;0;16;2;0;4;0
15;30;A Coru¤a;5-021 -A;634;0;0;634;376;0;376;2;3;0;0;2;79;25;179;0;68;1;11;2;0;4;0
15;30;A Coru¤a;5-021 -B;564;0;0;564;354;0;354;5;6;0;0;2;94;25;140;0;68;1;11;0;1;0;1
15;30;A Coru¤a;5-022 -A;867;0;0;867;523;0;523;4;4;0;1;5;198;29;179;0;85;1;9;3;1;4;0
15;30;A Coru¤a;5-022 -B;850;0;0;850;501;0;501;3;2;0;1;6;145;26;203;1;94;0;12;0;0;8;0
15;30;A Coru¤a;6-001 -A;637;0;0;637;382;0;382;0;2;0;0;1;83;23;184;0;64;0;23;0;0;2;0
15;30;A Coru¤a;6-001 -B;566;0;0;566;357;0;357;1;4;0;0;0;65;26;189;0;60;1;10;0;0;1;0
15;30;A Coru¤a;6-002 -A;628;0;0;628;297;0;297;3;1;1;0;1;81;17;134;0;52;0;4;1;0;1;1
15;30;A Coru¤a;6-002 -B;610;0;0;610;296;0;296;1;2;0;1;1;69;19;129;0;64;2;7;0;0;0;1
15;30;A Coru¤a;6-003 -U;829;0;0;829;424;0;424;0;3;0;0;1;85;21;217;0;76;2;15;1;1;2;0
15;30;A Coru¤a;6-004 -U;660;0;0;660;323;1;324;2;3;1;0;0;62;0;178;0;52;0;5;21;0;0;0
15;30;A Coru¤a;6-005 -U;877;0;0;877;436;0;436;0;4;0;1;1;95;29;197;0;94;0;10;1;0;4;0
15;30;A Coru¤a;6-006 -U;622;0;0;622;315;1;316;2;4;0;0;2;78;21;135;0;64;0;6;1;1;2;0
15;30;A Coru¤a;6-007 -U;759;0;0;759;386;1;387;3;6;0;0;1;74;16;183;1;93;0;7;2;0;1;0
15;30;A Coru¤a;6-008 -U;727;0;0;727;349;0;349;0;2;0;0;2;96;8;154;0;66;1;11;3;2;2;2
15;30;A Coru¤a;6-009 -A;578;0;0;578;285;0;285;2;1;1;0;2;67;18;117;0;65;0;12;0;0;0;0
15;30;A Coru¤a;6-009 -B;599;0;0;599;295;0;295;4;1;0;0;1;64;12;139;0;64;0;7;1;0;2;0
15;30;A Coru¤a;6-010 -U;929;0;0;929;362;0;362;2;3;0;0;2;83;33;146;0;87;0;5;0;1;0;0
15;30;A Coru¤a;6-011 -U;560;0;0;560;263;0;263;3;2;1;0;4;64;22;97;0;67;0;3;0;0;0;0
15;30;A Coru¤a;6-012 -A;648;0;0;648;372;0;372;0;3;0;0;4;103;14;157;0;78;0;4;2;0;6;1
15;30;A Coru¤a;6-012 -B;673;0;0;673;354;0;354;1;3;1;0;5;88;18;149;0;82;0;4;1;1;1;0
15;30;A Coru¤a;6-013 -U;840;0;0;840;450;1;451;5;4;0;0;3;105;20;178;0;123;1;12;0;0;0;0
15;30;A Coru¤a;6-014 -A;541;0;0;541;266;0;266;0;7;0;0;1;61;12;115;1;58;2;7;1;1;0;0
15;30;A Coru¤a;6-014 -B;525;0;0;525;273;0;273;9;2;0;0;1;58;22;104;1;67;1;5;0;1;2;0
15;30;A Coru¤a;6-015 -A;552;0;0;552;290;0;290;3;5;0;0;0;67;13;122;0;69;2;7;0;1;1;0
15;30;A Coru¤a;6-015 -B;464;0;0;464;241;0;241;1;2;0;1;2;64;14;103;0;47;0;4;1;0;2;0
15;30;A Coru¤a;6-016 -A;598;0;0;598;309;0;309;0;0;1;1;2;97;23;107;0;69;0;7;0;1;0;1
15;30;A Coru¤a;6-016 -B;544;0;0;544;299;0;299;1;2;0;1;4;78;14;122;0;68;1;5;0;1;0;2
15;30;A Coru¤a;6-017 -A;551;0;0;551;287;0;287;1;6;1;0;4;79;14;111;0;61;0;5;0;0;4;1
15;30;A Coru¤a;6-017 -B;527;0;0;527;258;0;258;2;4;0;0;2;54;20;104;0;62;0;4;0;0;5;1
15;30;A Coru¤a;6-018 -U;888;0;0;888;479;0;479;2;2;0;0;2;124;33;208;0;89;1;16;0;0;2;0
15;30;A Coru¤a;6-019 -U;855;0;0;855;436;0;436;1;3;0;0;0;106;25;180;0;96;1;16;1;3;4;0
15;30;A Coru¤a;6-020 -U;659;0;0;659;309;1;310;4;4;0;1;5;68;12;142;0;66;0;2;1;0;5;0
15;30;A Coru¤a;6-021 -U;747;0;0;747;312;0;312;1;1;0;0;1;64;17;149;0;65;0;8;2;1;3;0
15;30;A Coru¤a;6-022 -U;570;0;0;570;291;0;291;4;4;0;1;4;68;20;113;0;71;1;5;0;0;0;0
15;30;A Coru¤a;6-023 -A;506;0;0;506;233;0;233;1;1;0;0;2;57;13;116;0;37;0;6;0;0;0;0
15;30;A Coru¤a;6-023 -B;489;0;0;489;235;0;235;0;1;0;0;1;50;9;112;0;57;0;5;0;0;0;0
15;30;A Coru¤a;7-001 -A;592;0;0;592;290;0;290;1;2;0;0;2;72;8;129;1;58;0;14;1;0;2;0
15;30;A Coru¤a;7-001 -B;485;0;0;485;243;0;243;1;0;1;0;1;60;10;112;1;46;0;9;0;0;1;1
15;30;A Coru¤a;7-002 -A;670;0;0;670;394;0;394;4;2;0;0;3;103;16;173;0;72;1;16;0;0;4;0
15;30;A Coru¤a;7-002 -B;694;0;0;694;394;0;394;0;5;0;0;0;100;19;193;0;62;1;8;1;0;4;1
15;30;A Coru¤a;7-003 -U;674;0;0;674;331;0;331;3;2;0;0;2;106;21;137;0;50;1;6;0;0;3;0
15;30;A Coru¤a;7-004 -A;603;0;0;603;367;1;368;3;5;0;2;2;84;0;189;0;71;1;4;3;0;4;0
15;30;A Coru¤a;7-004 -B;628;0;0;628;381;0;381;0;3;0;0;0;97;17;191;0;68;0;2;0;0;3;0
15;30;A Coru¤a;7-005 -U;908;0;0;908;501;0;501;2;4;0;0;1;142;30;205;0;104;2;5;2;0;4;0
15;30;A Coru¤a;7-006 -A;699;0;0;699;352;0;352;1;6;0;1;1;82;30;140;0;84;0;5;2;0;0;0
15;30;A Coru¤a;7-006 -B;836;0;0;836;526;0;526;1;3;0;0;4;161;33;214;0;96;0;8;2;2;2;0
