Anio_Electoral;C.A.;Codigo_Municipio;Municipio;Distrito;Seccion;Mesa;Censo;Votos_Emitidos;Votos_Nulos;Votos_en_blanco;Votos_Validos;Porc_Escrutado;AP-ALIANZA_POPULAR_P.DEMOCRATA;AP-FEDERACION_PARTIDOS_DE_ALIA;PP-PARTIDO_POPULAR;PP-PARTIDO_POPULAR_DE_LA_RIOJA;PSOE-PARTIDO_SOCIALISTA_OBRERO;PR-PARTIDO_RIOJANO;PR-PARTIDO_RIOJANO_PROGRESISTA;PRx-PARTIDO_RIOJANO;PRxE-PARTIDO_RIOJANO_x_ESPANA_;I.U.-IZQUIERDA_UNIDA;IU-IZQUIERDA_UNIDA;IU-IZQUIERDA_UNIDA_LA_RIOJA;PCE-PARTIDO_COMUNISTA_DE_ESPAN;MASH-MOVIMIENTO_AL_SOCIALISMO_;MASH-MVTO_AL_SOCIALISMO_HUMANI;VERDES-LOS_VERDES;VERDES-LOS_VERDES_DE_LA_RIOJA;AR.-ALTERNATIVA_RIOJANA;IZQ.-COALICION_ELECTORAL_IZQ_-;CDS-CENTRO_DEMOCRATICO_Y_SOCIA;PTE-UC-P.TRABAJADORES_ESPANA-U;PDP-PARTIDO_DEMOCRATA_POPULAR;P.C.P.E.-PARTIDO_COMUNISTA_LOS;PCPE-PARTIDO_COMUNISTA_LOS_PUE;PUMxJ-POR_UN_MUNDO_MAS_JUSTO;UPYD-UNION_PROGRESO_Y_DEMOCRAC;UPyD-UNION_PROGRESO_Y_DEMOCRAC_1;ECOLO-VERDE-COALICION_VERDES_D;PACMA-ANTITAURINO_CONTRA_MALTR;PACMA-PART._ANIMALISTA_CONTRA_;PACMA-PARTIDO_ANIMALISTA_CON_E;PACMA-PARTIDO_ANIMALISTA_CONTR;Cs-CIUDADANOS-PARTIDO_DE_LA_CI;PODEMOS-PODEMOS;PODEMOS-I.U.-PODEMOS-IZQUIERDA;PODEMOS-IU-EQUO-UNIDAS_PODEMOS;CR-IU-EQUO-CAMBIA_LA_RIOJA-IU-;EB-PARTIDO_ESCANOS_EN_BLANCO;ESCANOS_EN_BLANCO-ESCANOS_EN_B;VOX-VOX;VINEA-VINEA_La_Rioja;PLRi-POR_LA_RIOJA;p43;p44;p45;p46;p47;p48;p49;p50
1987;La Rioja;89;Logroño;04;021;A;425;269;4;4;265;100.0;;117;;;81;;20;;;;6;;;;;;;;;25;9;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1987;La Rioja;89;Logroño;04;021;B;506;332;1;6;331;100.0;;127;;;122;;18;;;;6;;;;;;;;;45;3;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1987;La Rioja;89;Logroño;04;022;A;648;458;6;6;452;100.0;;144;;;176;;24;;;;12;;;;;;;;;75;6;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1987;La Rioja;89;Logroño;04;022;B;762;527;7;15;520;100.0;;156;;;216;;30;;;;13;;;;;;;;;79;6;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1987;La Rioja;89;Logroño;05;001;A;441;293;5;4;288;100.0;;106;;;100;;16;;;;6;;;;;;;;;42;2;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1987;La Rioja;89;Logroño;05;001;B;537;368;13;8;355;100.0;;138;;;124;;25;;;;3;;;;;;;;;48;3;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1987;La Rioja;89;Logroño;05;002;A;530;383;16;8;367;100.0;;104;;;148;;10;;;;11;;;;;;;;;68;14;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1987;La Rioja;89;Logroño;05;002;B;639;425;10;11;415;100.0;;131;;;170;;16;;;;14;;;;;;;;;62;8;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1987;La Rioja;89;Logroño;05;003;A;467;307;3;4;304;100.0;;73;;;140;;21;;;;13;;;;;;;;;42;8;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1987;La Rioja;89;Logroño;05;003;B;575;373;12;13;361;100.0;;92;;;171;;9;;;;13;;;;;;;;;52;2;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1987;La Rioja;89;Logroño;05;003;C;590;363;0;11;363;100.0;;53;;;181;;21;;;;15;;;;;;;;;60;8;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1987;La Rioja;89;Logroño;05;004;A;442;314;1;6;313;100.0;;56;;;167;;20;;;;13;;;;;;;;;41;9;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1987;La Rioja;89;Logroño;05;004;B;548;359;3;9;356;100.0;;62;;;180;;23;;;;11;;;;;;;;;63;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1987;La Rioja;89;Logroño;05;004;C;609;422;2;12;420;100.0;;88;;;229;;19;;;;18;;;;;;;;;42;8;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1987;La Rioja;89;Logroño;05;005;A;535;364;14;13;350;100.0;;69;;;172;;20;;;;18;;;;;;;;;49;2;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1987;La Rioja;89;Logroño;05;005;B;545;362;2;14;360;100.0;;88;;;187;;6;;;;11;;;;;;;;;43;8;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1987;La Rioja;89;Logroño;05;006;U;804;536;3;3;533;100.0;;160;;;229;;30;;;;10;;;;;;;;;80;12;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1987;La Rioja;89;Logroño;05;007;A;446;299;2;10;297;100.0;;97;;;116;;13;;;;7;;;;;;;;;42;5;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1987;La Rioja;89;Logroño;05;007;B;539;366;6;7;360;100.0;;124;;;132;;13;;;;8;;;;;;;;;53;8;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1987;La Rioja;89;Logroño;05;008;U;787;555;4;8;551;100.0;;230;;;173;;29;;;;9;;;;;;;;;84;6;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1987;La Rioja;89;Logroño;05;009;A;533;351;3;7;348;100.0;;83;;;166;;16;;;;20;;;;;;;;;39;14;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1987;La Rioja;89;Logroño;05;009;B;674;469;0;12;469;100.0;;114;;;215;;21;;;;20;;;;;;;;;65;21;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1987;La Rioja;89;Logroño;06;001;A;485;277;5;2;272;100.0;;68;;;163;;5;;;;4;;;;;;;;;22;6;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1987;La Rioja;89;Logroño;06;001;B;500;332;1;4;331;100.0;;90;;;166;;15;;;;22;;;;;;;;;20;5;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1987;La Rioja;89;Logroño;06;002;U;641;461;14;10;447;100.0;;112;;;248;;26;;;;8;;;;;;;;;36;4;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1987;La Rioja;89;Logroño;06;003;U;687;461;2;7;459;100.0;;114;;;233;;23;;;;3;;;;;;;;;56;10;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1987;La Rioja;91;Lumbreras;01;001;U;159;132;2;3;130;100.0;;56;;;34;;11;;;;1;;;;;;;;;20;4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1987;La Rioja;92;Manjarrés;01;001;U;124;83;0;3;83;100.0;;24;;;21;;6;;;;;;;;;;;;;4;1;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1987;La Rioja;93;Mansilla De La Sierra;01;001;U;50;41;0;0;41;100.0;;15;;;19;;3;;;;1;;;;;;;;;2;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1987;La Rioja;94;Manzanares De Rioja;01;001;U;158;128;1;1;127;100.0;;49;;;35;;10;;;;;;;;;;;;;11;;21;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1987;La Rioja;95;Matute;01;001;U;209;106;0;4;106;100.0;;26;;;59;;4;;;;4;;;;;;;;;4;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1987;La Rioja;96;Medrano;01;001;U;248;188;10;1;178;100.0;;78;;;86;;5;;;;;;;;;;;;;7;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1987;La Rioja;98;Munilla;01;001;U;118;91;2;1;89;100.0;;27;;;34;;;;;;3;;;;;;;;;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1987;La Rioja;99;Murillo De Río Leza;01;001;U;515;442;2;1;440;100.0;;179;;;211;;12;;;;4;;;;;;;;;26;1;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1987;La Rioja;99;Murillo De Río Leza;01;002;U;841;689;13;4;676;100.0;;195;;;405;;26;;;;4;;;;;;;;;32;;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1987;La Rioja;100;Muro De Aguas;01;001;U;44;27;0;0;27;100.0;;7;;;8;;10;;;;;;;;;;;;;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1987;La Rioja;101;Muro En Cameros;01;001;U;42;30;2;0;28;100.0;;8;;;13;;1;;;;;;;;;;;;;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1987;La Rioja;102;Nájera;01;001;U;821;652;8;9;644;100.0;;215;;;215;;45;;;;74;;;;;;;;;55;3;28;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1987;La Rioja;102;Nájera;01;002;U;702;521;3;9;518;100.0;;156;;;187;;34;;;;44;;;;;;;;;47;5;36;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1987;La Rioja;102;Nájera;02;001;A;647;480;8;8;472;100.0;;155;;;154;;41;;;;38;;;;;;;;;49;2;25;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1987;La Rioja;102;Nájera;02;001;B;624;477;3;5;474;100.0;;159;;;175;;37;;;;15;;;;;;;;;49;2;32;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1987;La Rioja;102;Nájera;02;002;U;1272;1019;15;8;1004;100.0;;219;;;470;;84;;;;62;;;;;;;;;111;12;38;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1987;La Rioja;102;Nájera;02;003;U;796;624;7;14;617;100.0;;193;;;180;;48;;;;55;;;;;;;;;72;2;53;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1987;La Rioja;103;Nalda;01;001;U;819;608;12;11;596;100.0;;205;;;276;;11;;;;4;;;;;;;;;55;24;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1987;La Rioja;104;Navajún;01;001;U;22;20;0;0;20;100.0;;4;;;4;;5;;;;;;;;;;;;;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1987;La Rioja;105;Navarrete;01;001;A;686;522;0;5;522;100.0;;152;;;297;;21;;;;15;;;;;;;;;23;4;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1987;La Rioja;105;Navarrete;01;001;B;888;675;3;9;672;100.0;;178;;;379;;28;;;;24;;;;;;;;;41;3;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1987;La Rioja;106;Nestares;01;001;U;45;39;0;0;39;100.0;;20;;;13;;;;;;;;;;;;;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1987;La Rioja;107;Nieva De Cameros;01;001;U;129;93;4;0;89;100.0;;27;;;34;;15;;;;2;;;;;;;;;8;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1987;La Rioja;108;Ocón;01;001;U;328;234;3;6;231;100.0;;128;;;32;;46;;;;8;;;;;;;;;10;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1987;La Rioja;109;Ochánduri;01;001;U;118;90;1;1;89;100.0;;33;;;46;;1;;;;2;;;;;;;;;5;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1987;La Rioja;110;Ojacastro;01;001;U;260;214;0;1;214;100.0;;124;;;76;;9;;;;;;;;;;;;;3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1987;La Rioja;111;Ollauri;01;001;U;267;197;6;2;191;100.0;;44;;;114;;12;;;;7;;;;;;;;;9;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1987;La Rioja;112;Ortigosa De Cameros;01;001;U;287;253;5;0;248;100.0;;67;;;61;;8;;;;5;;;;;;;;;105;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1987;La Rioja;113;Pazuengos;01;001;U;34;25;0;0;25;100.0;;19;;;4;;;;;;;;;;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1987;La Rioja;114;Pedroso;01;001;U;100;80;0;6;80;100.0;;45;;;15;;13;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1987;La Rioja;115;Pinillos;01;001;U;25;18;0;1;18;100.0;;2;;;10;;;;;;;;;;;;;;;4;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1987;La Rioja;117;Pradejón;01;001;U;1016;572;8;3;564;100.0;;220;;;298;;18;;;;5;;;;;;;;;14;2;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1987;La Rioja;117;Pradejón;01;002;U;1125;670;10;11;660;100.0;;174;;;431;;11;;;;13;;;;;;;;;13;4;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1987;La Rioja;118;Pradillo;01;001;U;97;81;1;7;80;100.0;;27;;;27;;3;;;;2;;;;;;;;;11;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1987;La Rioja;119;Préjano;01;001;U;236;182;0;0;182;100.0;;76;;;69;;5;;;;1;;;;;;;;;26;2;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1987;La Rioja;120;Quel;01;001;U;994;834;10;12;824;100.0;;423;;;326;;18;;;;4;;;;;;;;;21;7;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1987;La Rioja;120;Quel;01;002;U;657;539;4;3;535;100.0;;262;;;215;;16;;;;5;;;;;;;;;15;1;18;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1987;La Rioja;121;Rabanera;01;001;U;45;35;1;0;34;100.0;;20;;;12;;1;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1987;La Rioja;122;El Rasillo De Cameros;01;001;U;108;99;1;2;98;100.0;;35;;;39;;8;;;;1;;;;;;;;;12;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1987;La Rioja;123;El Redal;01;001;U;230;199;1;9;198;100.0;;121;;;36;;25;;;;1;;;;;;;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1987;La Rioja;124;Ribafrecha;01;001;U;888;680;6;5;674;100.0;;234;;;313;;6;;;;3;;;;;;;;;66;2;45;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1987;La Rioja;125;Rincón De Soto;01;001;A;431;358;0;4;358;100.0;;97;;;195;;14;;;;;;;;;;;;;12;2;34;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1987;La Rioja;125;Rincón De Soto;01;001;B;752;609;1;7;608;100.0;;206;;;257;;43;;;;3;;;;;;;;;29;3;60;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1987;La Rioja;125;Rincón De Soto;01;001;C;485;379;7;4;372;100.0;;123;;;181;;15;;;;1;;;;;;;;;13;1;34;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1987;La Rioja;125;Rincón De Soto;01;002;U;979;761;8;8;753;100.0;;242;;;354;;17;;;;4;;;;;;;;;29;5;94;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1987;La Rioja;126;Robres Del Castillo;01;001;U;31;30;0;2;30;100.0;;10;;;17;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1987;La Rioja;127;Rodezno;01;001;U;344;293;3;4;290;100.0;;96;;;167;;6;;;;5;;;;;;;;;8;1;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1987;La Rioja;128;Sajazarra;01;001;U;174;140;5;2;135;100.0;;66;;;46;;5;;;;4;;;;;;;;;11;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1987;La Rioja;129;San Asensio;01;001;A;526;421;1;4;420;100.0;;100;;;226;;53;;;;4;;;;;;;;;21;2;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1987;La Rioja;129;San Asensio;01;001;B;695;579;11;10;568;100.0;;116;;;311;;72;;;;2;;;;;;;;;32;2;23;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1987;La Rioja;130;San Millán De La Cogolla;01;001;U;266;191;0;3;191;100.0;;105;;;55;;9;;;;1;;;;;;;;;11;1;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1987;La Rioja;131;San Millán De Yécora;01;001;U;84;64;1;1;63;100.0;;34;;;22;;3;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1987;La Rioja;132;San Román De Cameros;01;001;U;156;129;5;2;124;100.0;;55;;;48;;5;;;;;;;;;;;;;9;2;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1987;La Rioja;134;Santa Coloma;01;001;U;172;99;0;0;99;100.0;;39;;;19;;23;;;;;;;;;;;;;4;;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1987;La Rioja;135;Santa Engracia Del Jubera;01;001;U;209;151;1;0;150;100.0;;84;;;49;;11;;;;1;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1987;La Rioja;136;Santa Eulalia Bajera;01;001;U;125;83;0;0;83;100.0;;40;;;21;;12;;;;4;;;;;;;;;3;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1987;La Rioja;138;Santo Domingo De La Calzada;01;001;U;632;512;0;6;512;100.0;;133;;;169;;35;;;;7;;;;;;;;;106;;56;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1987;La Rioja;138;Santo Domingo De La Calzada;01;002;A;780;683;12;10;671;100.0;;240;;;244;;36;;;;13;;;;;;;;;95;3;30;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1987;La Rioja;138;Santo Domingo De La Calzada;01;002;B;939;701;9;9;692;100.0;;302;;;149;;34;;;;16;;;;;;;;;125;;57;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1987;La Rioja;138;Santo Domingo De La Calzada;02;001;U;1013;812;22;7;790;100.0;;343;;;217;;52;;;;6;;;;;;;;;97;5;63;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1987;La Rioja;138;Santo Domingo De La Calzada;02;002;U;1147;931;14;9;917;100.0;;415;;;207;;65;;;;20;;;;;;;;;142;4;55;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1987;La Rioja;139;San Torcuato;01;001;U;140;120;4;2;116;100.0;;49;;;53;;7;;;;2;;;;;;;;;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1987;La Rioja;140;Santurde De Rioja;01;001;U;301;207;2;4;205;100.0;;135;;;43;;6;;;;3;;;;;;;;;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1987;La Rioja;141;Santurdejo;01;001;U;228;164;1;3;163;100.0;;92;;;56;;3;;;;1;;;;;;;;;7;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1987;La Rioja;142;San Vicente De La Sonsierra;01;001;U;1006;755;14;18;741;100.0;;284;;;325;;50;;;;14;;;;;;;;;30;6;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1987;La Rioja;143;Sojuela;01;001;U;95;76;1;0;75;100.0;;28;;;32;;2;;;;;;;;;;;;;1;;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1987;La Rioja;144;Sorzano;01;001;U;228;148;2;2;146;100.0;;80;;;34;;23;;;;;;;;;;;;;6;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1987;La Rioja;145;Sotés;01;001;U;246;196;0;6;196;100.0;;49;;;35;;53;;;;3;;;;;;;;;47;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1987;La Rioja;146;Soto En Cameros;01;001;U;103;63;0;2;63;100.0;;26;;;19;;1;;;;4;;;;;;;;;6;2;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1987;La Rioja;147;Terroba;01;001;U;31;27;0;2;27;100.0;;8;;;13;;2;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1987;La Rioja;148;Tirgo;01;001;U;252;172;4;8;168;100.0;;58;;;57;;14;;;;3;;;;;;;;;22;1;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1987;La Rioja;149;Tobía;01;001;U;64;48;0;0;48;100.0;;5;;;31;;2;;;;1;;;;;;;;;5;3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1987;La Rioja;150;Tormantos;01;001;U;237;166;3;1;163;100.0;;74;;;76;;7;;;;1;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1987;La Rioja;151;Torrecilla En Cameros;01;001;U;457;351;3;3;348;100.0;;152;;;142;;8;;;;;;;;;;;;;38;1;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1987;La Rioja;152;Torrecilla Sobre Alesanco;01;001;U;96;69;8;0;61;100.0;;18;;;11;;23;;;;2;;;;;;;;;6;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1987;La Rioja;153;Torre En Cameros;01;001;U;10;9;0;0;9;100.0;;;;;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1987;La Rioja;154;Torremontalbo;01;001;U;12;12;0;4;12;100.0;;5;;;2;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1987;La Rioja;155;Treviana;01;001;U;325;249;5;3;244;100.0;;121;;;108;;4;;;;1;;;;;;;;;6;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1987;La Rioja;157;Tricio;01;001;U;372;318;2;7;316;100.0;;158;;;49;;17;;;;6;;;;;;;;;5;1;73;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1987;La Rioja;158;Tudelilla;01;001;U;495;325;3;6;322;100.0;;120;;;168;;10;;;;;;;;;;;;;7;1;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1987;La Rioja;160;Uruñuela;01;001;U;589;519;8;4;511;100.0;;207;;;98;;186;;;;6;;;;;;;;;5;2;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1987;La Rioja;161;Valdemadera;01;001;U;17;14;0;0;14;100.0;;6;;;3;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1987;La Rioja;162;Valgañón;01;001;U;167;125;1;2;124;100.0;;57;;;28;;21;;;;1;;;;;;;;;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1987;La Rioja;163;Ventosa;01;001;U;143;131;3;0;128;100.0;;34;;;82;;3;;;;;;;;;;;;;5;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1987;La Rioja;164;Ventrosa;01;001;U;86;60;0;0;60;100.0;;23;;;28;;1;;;;;;;;;;;;;6;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1987;La Rioja;165;Viguera;01;001;U;361;295;8;1;287;100.0;;37;;;143;;7;;;;6;;;;;;;;;45;2;46;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1987;La Rioja;166;Villalba De Rioja;01;001;U;171;138;1;2;137;100.0;;107;;;8;;15;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1987;La Rioja;167;Villalobar De Rioja;01;001;U;146;114;1;1;113;100.0;;14;;;64;;17;;;;3;;;;;;;;;9;2;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1987;La Rioja;168;Villamediana De Iregua;01;001;A;574;453;5;4;448;100.0;;162;;;169;;20;;;;26;;;;;;;;;65;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1987;La Rioja;168;Villamediana De Iregua;01;001;B;958;762;4;10;758;100.0;;267;;;289;;33;;;;36;;;;;;;;;111;5;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1987;La Rioja;169;Villanueva De Cameros;01;001;U;108;93;2;1;91;100.0;;17;;;15;;2;;;;;;;;;;;;;27;;29;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1987;La Rioja;170;El Villar De Arnedo;01;001;U;669;552;4;8;548;100.0;;149;;;225;;35;;;;6;;;;;;;;;17;1;107;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1987;La Rioja;171;Villar De Torre;01;001;U;313;204;0;10;204;100.0;;70;;;59;;21;;;;11;;;;;;;;;26;;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1987;La Rioja;172;Villarejo;01;001;U;46;33;0;1;33;100.0;;2;;;25;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1987;La Rioja;173;Villarroya;01;001;U;12;10;0;0;10;100.0;;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1987;La Rioja;174;Villarta-Quintana;01;001;U;240;145;0;0;145;100.0;;58;;;40;;40;;;;;;;;;;;;;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1987;La Rioja;175;Villavelayo;01;001;U;76;59;2;0;57;100.0;;32;;;9;;15;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1987;La Rioja;176;Villaverde De Rioja;01;001;U;99;68;2;0;66;100.0;;43;;;10;;10;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1987;La Rioja;177;Villoslada De Cameros;01;001;U;339;261;0;2;261;100.0;;112;;;98;;8;;;;2;;;;;;;;;15;1;23;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1987;La Rioja;178;Viniegra De Abajo;01;001;U;123;86;1;1;85;100.0;;29;;;32;;4;;;;4;;;;;;;;;8;3;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1987;La Rioja;179;Viniegra De Arriba;01;001;U;42;30;0;1;30;100.0;;9;;;16;;2;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1987;La Rioja;180;Zarratón;01;001;U;274;234;6;4;228;100.0;;67;;;72;;14;;;;2;;;;;;;;;7;;62;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1987;La Rioja;181;Zarzosa;01;001;U;20;14;0;0;14;100.0;;9;;;2;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1987;La Rioja;183;Zorraquín;01;001;U;40;33;0;0;33;100.0;;15;;;17;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1983;La Rioja;1;Ábalos;01;001;A;255;220;3;0;217;100.0;80;;;;125;;8;;;;;;1;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1983;La Rioja;2;Agoncillo;01;001;A;1290;551;6;1;545;100.0;183;;;;162;;154;;;;;;;;;;;;;45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1983;La Rioja;3;Aguilar Del Río Alhama;01;001;A;447;381;4;0;377;100.0;112;;;;114;;122;;;;;;;;;;;;;29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1983;La Rioja;3;Aguilar Del Río Alhama;01;001;B;422;353;3;2;350;100.0;128;;;;101;;114;;;;;;3;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1983;La Rioja;4;Ajamil De Cameros;01;001;A;64;53;3;2;50;100.0;30;;;;1;;16;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1983;La Rioja;5;Albelda De Iregua;01;001;A;751;433;6;7;427;100.0;168;;;;162;;37;;;;;;5;;;;;;;48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
